model,epoch,metric,value
clean__more_feature,98,train_loss_scaled,0.0009865526660289008
clean__more_feature,99,train_loss_scaled,0.0009784680545402902
clean__more_feature,100,train_loss_scaled,0.0009819982686250003
clean__more_feature,101,train_loss_scaled,0.000978231309863947
clean__more_feature,102,train_loss_scaled,0.000956611617087616
clean__more_feature,103,train_loss_scaled,0.0009431172034080907
clean__more_feature,104,train_loss_scaled,0.0009417795014493313
clean__more_feature,105,train_loss_scaled,0.000964438097975522
clean__more_feature,106,train_loss_scaled,0.0009299614183479689
clean__more_feature,107,train_loss_scaled,0.0009132674736008934
clean__more_feature,108,train_loss_scaled,0.0009151160545030194
clean__more_feature,109,train_loss_scaled,0.0009140379627172004
clean__more_feature,110,train_loss_scaled,0.0009037945593713094
clean__more_feature,111,train_loss_scaled,0.0009013907300308702
clean__more_feature,112,train_loss_scaled,0.0008972350911106628
clean__more_feature,113,train_loss_scaled,0.0008801656162531512
clean__more_feature,114,train_loss_scaled,0.000903129811392754
clean__more_feature,115,train_loss_scaled,0.0008874407000754644
clean__more_feature,116,train_loss_scaled,0.0008655120141120615
clean__more_feature,117,train_loss_scaled,0.0008504911633780357
clean__more_feature,118,train_loss_scaled,0.0008471461393502274
clean__more_feature,119,train_loss_scaled,0.0008474162394998114
clean__more_feature,120,train_loss_scaled,0.0008403465305667264
clean__more_feature,1,internal_validation_R2,0.8956664987097529
clean__more_feature,2,internal_validation_R2,0.956941427214495
clean__more_feature,3,internal_validation_R2,0.9709068472210316
clean__more_feature,4,internal_validation_R2,0.9770358200137885
clean__more_feature,5,internal_validation_R2,0.9806418848313521
clean__more_feature,6,internal_validation_R2,0.9831443060903542
clean__more_feature,7,internal_validation_R2,0.9849604065665387
clean__more_feature,8,internal_validation_R2,0.9863879798292161
clean__more_feature,9,internal_validation_R2,0.9874938006084103
clean__more_feature,10,internal_validation_R2,0.988342430050477
clean__more_feature,11,internal_validation_R2,0.9891012569489211
clean__more_feature,12,internal_validation_R2,0.9896833978321162
clean__more_feature,13,internal_validation_R2,0.9902146085319301
clean__more_feature,14,internal_validation_R2,0.9906097154316579
clean__more_feature,15,internal_validation_R2,0.9910113469466657
clean__more_feature,16,internal_validation_R2,0.9913230994115491
clean__more_feature,17,internal_validation_R2,0.9916574676201289
clean__more_feature,18,internal_validation_R2,0.9919568870795802
clean__more_feature,19,internal_validation_R2,0.9921722869912597
clean__more_feature,20,internal_validation_R2,0.9923948682143002
clean__more_feature,21,internal_validation_R2,0.9926025479549256
clean__more_feature,22,internal_validation_R2,0.992814918066708
clean__more_feature,23,internal_validation_R2,0.9929727719310028
clean__more_feature,24,internal_validation_R2,0.9931274479757424
clean__more_feature,25,internal_validation_R2,0.9932433253360594
clean__more_feature,26,internal_validation_R2,0.9934303917287253
clean__more_feature,27,internal_validation_R2,0.9935639170369691
clean__more_feature,28,internal_validation_R2,0.9936804587163708
clean__more_feature,29,internal_validation_R2,0.9937822027175756
clean__more_feature,30,internal_validation_R2,0.993918796231413
clean__more_feature,31,internal_validation_R2,0.9940108744597811
clean__more_feature,32,internal_validation_R2,0.9941274129537228
clean__more_feature,33,internal_validation_R2,0.9941982200167365
clean__more_feature,34,internal_validation_R2,0.9942740651896611
clean__more_feature,35,internal_validation_R2,0.9943828082334214
clean__more_feature,36,internal_validation_R2,0.9944652023517655
clean__more_feature,37,internal_validation_R2,0.9945433494012269
clean__more_feature,38,internal_validation_R2,0.9946272151947638
clean__more_feature,39,internal_validation_R2,0.9946962028319468
clean__more_feature,40,internal_validation_R2,0.9947670107924595
clean__more_feature,41,internal_validation_R2,0.9948014021866698
clean__more_feature,42,internal_validation_R2,0.9948762862167365
clean__more_feature,43,internal_validation_R2,0.9949422767357106
clean__more_feature,44,internal_validation_R2,0.9950071013086296
clean__more_feature,45,internal_validation_R2,0.9950711947941739
clean__more_feature,46,internal_validation_R2,0.9951118800923128
clean__more_feature,47,internal_validation_R2,0.9951730279145198
clean__more_feature,48,internal_validation_R2,0.9951985426578813
clean__more_feature,49,internal_validation_R2,0.9952467953786566
clean__more_feature,50,internal_validation_R2,0.9952877677691687
clean__more_feature,51,internal_validation_R2,0.9953425048110358
clean__more_feature,52,internal_validation_R2,0.9953975054657792
clean__more_feature,53,internal_validation_R2,0.9954038726227352
clean__more_feature,54,internal_validation_R2,0.9954399113732779
clean__more_feature,55,internal_validation_R2,0.9955285177131684
clean__more_feature,56,internal_validation_R2,0.9955427438837573
clean__more_feature,57,internal_validation_R2,0.9955896717785419
clean__more_feature,58,internal_validation_R2,0.9956058202162558
clean__more_feature,59,internal_validation_R2,0.9956698381113405
clean__more_feature,60,internal_validation_R2,0.9956744063517966
clean__more_feature,61,internal_validation_R2,0.9956971364459227
clean__more_feature,62,internal_validation_R2,0.9957388597107195
clean__more_feature,63,internal_validation_R2,0.9957848553602174
clean__more_feature,64,internal_validation_R2,0.9957980537387415
clean__more_feature,65,internal_validation_R2,0.9958588709283932
clean__more_feature,66,internal_validation_R2,0.9958768221588163
clean__more_feature,67,internal_validation_R2,0.9958888170223372
clean__more_feature,68,internal_validation_R2,0.9959329879116573
clean__more_feature,69,internal_validation_R2,0.9959507544777653
clean__more_feature,70,internal_validation_R2,0.9959615002407387
clean__more_feature,71,internal_validation_R2,0.9959994216510973
clean__more_feature,72,internal_validation_R2,0.9960179025893683
clean__more_feature,73,internal_validation_R2,0.9960719341875567
clean__more_feature,74,internal_validation_R2,0.9960757216477163
clean__more_feature,75,internal_validation_R2,0.99607476144281
clean__more_feature,76,internal_validation_R2,0.9961154471121775
clean__more_feature,77,internal_validation_R2,0.9961249492160542
clean__more_feature,78,internal_validation_R2,0.9961614921254222
clean__more_feature,79,internal_validation_R2,0.9961779954926568
clean__more_feature,80,internal_validation_R2,0.9961479776745217
clean__more_feature,81,internal_validation_R2,0.9962136638715618
clean__more_feature,82,internal_validation_R2,0.9962371639382931
clean__more_feature,83,internal_validation_R2,0.996267693758465
clean__more_feature,84,internal_validation_R2,0.9962902625603836
clean__more_feature,85,internal_validation_R2,0.9963245986146058
clean__more_feature,86,internal_validation_R2,0.9963382197262891
clean__more_feature,87,internal_validation_R2,0.9963490246633406
clean__more_feature,88,internal_validation_R2,0.9963504047485378
clean__more_feature,89,internal_validation_R2,0.9963944201510118
clean__more_feature,90,internal_validation_R2,0.9964022644653724
clean__more_feature,91,internal_validation_R2,0.9963168889786986
clean__more_feature,92,internal_validation_R2,0.9963499882308855
clean__more_feature,93,internal_validation_R2,0.9964647928268575
clean__more_feature,94,internal_validation_R2,0.9964984637210363
clean__more_feature,95,internal_validation_R2,0.9964977232711815
clean__more_feature,96,internal_validation_R2,0.9964736522688414
clean__more_feature,97,internal_validation_R2,0.9964900882661867
clean__more_feature,98,internal_validation_R2,0.9965569272578843
clean__more_feature,99,internal_validation_R2,0.9965634768006242
clean__more_feature,100,internal_validation_R2,0.9964592758940383
clean__more_feature,101,internal_validation_R2,0.9966104298950084
clean__more_feature,102,internal_validation_R2,0.9966167353089093
clean__more_feature,103,internal_validation_R2,0.9965824109933176
clean__more_feature,104,internal_validation_R2,0.9966527412545144
clean__more_feature,105,internal_validation_R2,0.9966394002898201
clean__more_feature,106,internal_validation_R2,0.9966856105905758
clean__more_feature,107,internal_validation_R2,0.996707663766403
clean__more_feature,108,internal_validation_R2,0.9967077843091685
clean__more_feature,109,internal_validation_R2,0.99670451939608
clean__more_feature,110,internal_validation_R2,0.9967600898580414
clean__more_feature,111,internal_validation_R2,0.9967068373458605
clean__more_feature,112,internal_validation_R2,0.9967807273142684
clean__more_feature,113,internal_validation_R2,0.9966539175520224
clean__more_feature,114,internal_validation_R2,0.996791712281916
clean__more_feature,115,internal_validation_R2,0.9967748592207647
clean__more_feature,116,internal_validation_R2,0.9967927836521628
clean__more_feature,117,internal_validation_R2,0.9968554930302812
clean__more_feature,118,internal_validation_R2,0.996735356057776
clean__more_feature,119,internal_validation_R2,0.9968582819557179
clean__more_feature,120,internal_validation_R2,0.9968910134493186
uniform_pm_1nm__more_feature,1,train_loss_scaled,0.2089084011983353
uniform_pm_1nm__more_feature,2,train_loss_scaled,0.03244933628132579
uniform_pm_1nm__more_feature,3,train_loss_scaled,0.017339094916190945
uniform_pm_1nm__more_feature,4,train_loss_scaled,0.012518581852615509
uniform_pm_1nm__more_feature,5,train_loss_scaled,0.010074504982853626
uniform_pm_1nm__more_feature,6,train_loss_scaled,0.00851531320891003
uniform_pm_1nm__more_feature,7,train_loss_scaled,0.007406227921493015
uniform_pm_1nm__more_feature,8,train_loss_scaled,0.006573506580976218
uniform_pm_1nm__more_feature,9,train_loss_scaled,0.005924312912943828
uniform_pm_1nm__more_feature,10,train_loss_scaled,0.005419546941161411
uniform_pm_1nm__more_feature,11,train_loss_scaled,0.0050019303326050086
uniform_pm_1nm__more_feature,12,train_loss_scaled,0.004651399814977145
uniform_pm_1nm__more_feature,13,train_loss_scaled,0.004363440235392592
uniform_pm_1nm__more_feature,14,train_loss_scaled,0.004111981552453121
uniform_pm_1nm__more_feature,15,train_loss_scaled,0.00388890814275865
uniform_pm_1nm__more_feature,16,train_loss_scaled,0.003698591765662049
uniform_pm_1nm__more_feature,17,train_loss_scaled,0.0035239804413308372
uniform_pm_1nm__more_feature,18,train_loss_scaled,0.003372257387943966
uniform_pm_1nm__more_feature,19,train_loss_scaled,0.0032321350352560382
uniform_pm_1nm__more_feature,20,train_loss_scaled,0.0031141817727339746
uniform_pm_1nm__more_feature,21,train_loss_scaled,0.003012280442703443
uniform_pm_1nm__more_feature,22,train_loss_scaled,0.0029076895556802537
uniform_pm_1nm__more_feature,23,train_loss_scaled,0.0028049464627100066
uniform_pm_1nm__more_feature,24,train_loss_scaled,0.0027201658342306213
uniform_pm_1nm__more_feature,25,train_loss_scaled,0.0026394548764230486
uniform_pm_1nm__more_feature,26,train_loss_scaled,0.0025634698534206476
uniform_pm_1nm__more_feature,27,train_loss_scaled,0.002488142327625544
uniform_pm_1nm__more_feature,28,train_loss_scaled,0.0024262343748594293
uniform_pm_1nm__more_feature,29,train_loss_scaled,0.0023678447937007826
uniform_pm_1nm__more_feature,30,train_loss_scaled,0.0023084984060563786
uniform_pm_1nm__more_feature,31,train_loss_scaled,0.002259719231302055
uniform_pm_1nm__more_feature,32,train_loss_scaled,0.0022086487598026346
uniform_pm_1nm__more_feature,33,train_loss_scaled,0.0021600831839905968
uniform_pm_1nm__more_feature,34,train_loss_scaled,0.002115161765264361
uniform_pm_1nm__more_feature,35,train_loss_scaled,0.0020801273801637345
uniform_pm_1nm__more_feature,36,train_loss_scaled,0.002024858866958444
uniform_pm_1nm__more_feature,37,train_loss_scaled,0.0019955516524366094
uniform_pm_1nm__more_feature,38,train_loss_scaled,0.0019503581646859026
uniform_pm_1nm__more_feature,39,train_loss_scaled,0.0019137722118322737
uniform_pm_1nm__more_feature,40,train_loss_scaled,0.0018784358304386464
uniform_pm_1nm__more_feature,41,train_loss_scaled,0.0018515067202183912
uniform_pm_1nm__more_feature,42,train_loss_scaled,0.001827054424224714
uniform_pm_1nm__more_feature,43,train_loss_scaled,0.0017879418854237087
uniform_pm_1nm__more_feature,44,train_loss_scaled,0.0017606901088948598
uniform_pm_1nm__more_feature,45,train_loss_scaled,0.0017302492644194031
uniform_pm_1nm__more_feature,46,train_loss_scaled,0.0017029373930126394
uniform_pm_1nm__more_feature,47,train_loss_scaled,0.0016794401938377778
uniform_pm_1nm__more_feature,48,train_loss_scaled,0.0016587973171743272
uniform_pm_1nm__more_feature,49,train_loss_scaled,0.001645579295594641
uniform_pm_1nm__more_feature,50,train_loss_scaled,0.0016206344726250174
uniform_pm_1nm__more_feature,51,train_loss_scaled,0.0015892114771203305
uniform_pm_1nm__more_feature,52,train_loss_scaled,0.0015639760828373569
uniform_pm_1nm__more_feature,53,train_loss_scaled,0.0015484289789100259
uniform_pm_1nm__more_feature,54,train_loss_scaled,0.0015335580064663866
uniform_pm_1nm__more_feature,55,train_loss_scaled,0.0015084391888487343
uniform_pm_1nm__more_feature,56,train_loss_scaled,0.0014886221840419971
uniform_pm_1nm__more_feature,57,train_loss_scaled,0.0014694951405277142
uniform_pm_1nm__more_feature,58,train_loss_scaled,0.00145646450804717
uniform_pm_1nm__more_feature,59,train_loss_scaled,0.0014334088063829202
uniform_pm_1nm__more_feature,60,train_loss_scaled,0.00141409875389941
uniform_pm_1nm__more_feature,61,train_loss_scaled,0.0014038741640217149
