wavelength_um,reflectance_original,reflectance_filtered
0.2047002350117506,0.7846823967903636,0.6216228008270264
0.2047202360118006,0.7391311293485836,0.6213858127593994
0.2047402370118506,0.6698002525192326,0.6210371255874634
0.2047602380119006,0.5638794276644247,0.6205995082855225
0.2047802390119506,0.4067939508805664,0.6201058626174927
0.20480024001200062,0.2043016563274458,0.6195952296257019
0.20482024101205062,0.04065506708939543,0.6191920638084412
0.2048402420121006,0.058615125903672974,0.61955326795578
0.2048602430121506,0.2408197049627828,0.6199837327003479
0.20488024401220062,0.4408928655900723,0.6204444766044617
0.20490024501225063,0.5900419071761166,0.62089604139328
0.20492024601230063,0.6891020630493432,0.6213025450706482
0.20494024701235064,0.7534304059165658,0.6216357350349426
0.20496024801240062,0.7953205142229423,0.6218636631965637
0.20498024901245063,0.8225374843551535,0.6216857433319092
0.20500025001250063,0.8396827825234704,0.6215131282806396
0.20502025101255064,0.8493813762963047,0.6213699579238892
0.20504025201260065,0.8529918321674308,0.621275782585144
0.20506025301265066,0.8509622323916876,0.6212435364723206
0.20508025401270064,0.8429367797188563,0.6212781667709351
0.20510025501275064,0.8276444560764894,0.621346652507782
0.20512025601280065,0.8025218267995752,0.6212620735168457
0.20514025701285066,0.7629282078466598,0.6211272478103638
0.20516025801290066,0.7007339171131388,0.6209222078323364
0.20518025901295067,0.6023745280607257,0.6206371188163757
0.20520026001300065,0.4493681056973741,0.620272696018219
0.20522026101305066,0.23781715311595536,0.6198398470878601
0.20524026201310067,0.04977327558969047,0.6196401119232178
0.20526026301315067,0.060413447997506836,0.6198322772979736
0.20528026401320068,0.2587980180332965,0.6201044917106628
0.20530026501325066,0.4686041373649046,0.6204439401626587
0.20532026601330067,0.6172230265839702,0.6208298802375793
0.20534026701335067,0.7118886248399624,0.6212368011474609
0.20536026801340068,0.7713177033900853,0.6216372847557068
0.2053802690134507,0.8087422258285174,0.6216678619384766
0.2054002700135007,0.8319633610238975,0.6216225028038025
0.20542027101355068,0.8453387885348691,0.6215486526489258
0.20544027201360068,0.8511415271752786,0.6214629411697388
0.2054602730136507,0.8502683291134968,0.6213827729225159
0.2054802740137007,0.842503602899785,0.6213242411613464
0.2055002750137507,0.8264332753689205,0.6211787462234497
0.2055202760138007,0.7989621125952902,0.620956540107727
0.2055402770138507,0.7542281401958755,0.6207550168037415
0.2055602780139007,0.6815913053770097,0.6205523014068604
0.2055802790139507,0.5631042310465187,0.6203274726867676
0.2056002800140007,0.37741714201708854,0.6200629472732544
0.20562028101405072,0.14407999053672563,0.6198686957359314
0.20564028201410073,0.024688942994311933,0.6200063824653625
0.2056602830141507,0.1635012667776108,0.6201654672622681
0.20568028401420071,0.3985084348800637,0.620361864566803
0.20570028501425072,0.5792641335710973,0.6206052303314209
0.20572028601430073,0.6932335216725324,0.6208977699279785
0.20574028701435074,0.762626983150917,0.6212037801742554
0.20576028801440074,0.8049665781319137,0.6213195323944092
0.20578028901445072,0.83044509669643,0.6214106678962708
0.20580029001450073,0.844565059369047,0.6214725375175476
0.20582029101455074,0.8500738685065722,0.6215047240257263
0.20584029201460075,0.847941904579083,0.6215111613273621
0.20586029301465075,0.8376882059791958,0.6214443445205688
0.20588029401470076,0.8171841193589103,0.6210402846336365
0.20590029501475074,0.781827719545144,0.6206727623939514
0.20592029601480075,0.7227230816366799,0.6203439831733704
0.20594029701485075,0.6235438564912533,0.6200505495071411
0.20596029801490076,0.45918009865306997,0.6197841167449951
0.20598029901495077,0.2216365201200583,0.6196687817573547
0.20600030001500075,0.03389342273069206,0.6199370622634888
0.20602030101505076,0.1178455434996365,0.6201666593551636
0.20604030201510076,0.3633365074111838,0.6203685998916626
0.20606030301515077,0.5640760188913441,0.6205563545227051
0.20608030401520078,0.6888577700003043,0.620744526386261
0.20610030501525078,0.7627361595474393,0.6208880543708801
0.20612030601530076,0.8065098384231961,0.6209884881973267
0.20614030701535077,0.8319523029541115,0.621104896068573
0.20616030801540078,0.8451721267886677,0.6212288737297058
0.20618030901545079,0.8490242046307093,0.6213521957397461
0.2062003100155008,0.8442457969621686,0.6214674711227417
0.2062203110155508,0.8297262450300984,0.6211807131767273
0.20624031201560078,0.8020247965543473,0.6207794547080994
0.2062603130156508,0.7538706034535388,0.6203705072402954
0.2062803140157008,0.6710548725937976,0.6199650764465332
0.2063003150157508,0.5285027018254577,0.6195734143257141
0.2063203160158008,0.3015522081747882,0.6193550229072571
0.20634031701585082,0.06446553864749122,0.6196680068969727
0.2063603180159008,0.07830253301074463,0.6199687719345093
0.2063803190159508,0.3245318802238947,0.6202478408813477
0.2064003200160008,0.5460421968558493,0.6204988956451416
0.20642032101605082,0.6828206994583228,0.620719313621521
0.20644032201610082,0.7617523219088549,0.6208098530769348
0.20646032301615083,0.8072518985287853,0.6208726763725281
0.2064803240162008,0.8328478091689079,0.6209521293640137
0.20650032501625082,0.845306652876952,0.6210505366325378
0.20652032601630083,0.8475868201688357,0.6211680173873901
0.20654032701635083,0.8401389411631235,0.6211464405059814
0.20656032801640084,0.8210751055854892,0.6208282709121704
0.20658032901645085,0.7852719718922189,0.620498538017273
0.20660033001650083,0.721907020013724,0.6201536059379578
0.20662033101655083,0.6098041420661023,0.6197922825813293
0.20664033201660084,0.41620173646734315,0.6194342970848083
0.20666033301665085,0.14951343876605505,0.61961829662323
0.20668033401670086,0.033995092513193596,0.6198150515556335
0.20670033501675084,0.23973963385340952,0.6200233697891235
0.20672033601680084,0.4939538874682926,0.620239794254303
0.20674033701685085,0.6572958816851289,0.6204589009284973
0.20676033801690086,0.7497743426342884,0.6206140518188477
0.20678033901695086,0.8017254542697057,0.6207492351531982
0.20680034001700087,0.8303350416260491,0.6208819150924683
0.20682034101705085,0.8440396942603603,0.6210153102874756
0.20684034201710086,0.8464451252324765,0.6211535334587097
0.20686034301715087,0.838083825332354,0.6209682822227478
0.20688034401720087,0.8166392376472934,0.6206104159355164
0.20690034501725088,0.7757443872342569,0.6202622652053833
0.2069203460173009,0.7016634782787063,0.6199208498001099
0.20694034701735087,0.5674392839267718,0.61958247423172
0.20696034801740087,0.3377526511032655,0.6195261478424072
0.20698034901745088,0.07440141110272977,0.6196775436401367
0.2070003500175009,0.0881055332134596,0.6198146343231201
0.2070203510175509,0.3584875484535456,0.6199417114257812
0.2070403520176009,0.5819661830643802,0.6200628876686096
0.20706035301765088,0.7108309940748185,0.6202254891395569
0.2070803540177009,0.7815289107326625,0.6204326748847961
0.2071003550177509,0.8200947343540975,0.6206478476524353
0.2071203560178009,0.8395446923365759,0.6208680272102356
0.2071403570178509,0.8456800562833895,0.6210906505584717
0.2071603580179009,0.8401463069350129,0.6209560036659241
0.2071803590179509,0.8212685420756912,0.6205819249153137
0.2072003600180009,0.7831030650995201,0.6202099323272705
0.2072203610180509,0.7120879547105401,0.6198428273200989
0.20724036201810092,0.5804579421207607,0.6194826364517212
0.20726036301815093,0.3486996566865336,0.6194719672203064
0.2072803640182009,0.07574186377410863,0.6195886135101318
0.20730036501825091,0.096773795383783,0.6196923851966858
0.20732036601830092,0.3786018016000962,0.6197808980941772
0.20734036701835093,0.5999816436869577,0.6198529601097107
0.20736036801840094,0.7236394072802974,0.6200658679008484
0.20738036901845094,0.7899477401975727,0.6203078031539917
0.20740037001850092,0.8250410960576848,0.6205639839172363
0.20742037101855093,0.8413826736241251,0.6208359599113464
0.20744037201860094,0.8441108579636776,0.6210388541221619
0.20746037301865095,0.8339590904159018,0.6206917762756348
0.20748037401870095,0.8076298424641708,0.6203422546386719
