model,epoch,metric,value,best_epoch,best_clean_val_rmse_nm
clean__more_feature,32,train_loss_scaled,0.0008445551559977397,120,1.8423546022074475
clean__more_feature,33,train_loss_scaled,0.0006507923952716457,120,1.8423546022074475
clean__more_feature,34,train_loss_scaled,0.0009254701073963158,120,1.8423546022074475
clean__more_feature,35,train_loss_scaled,0.0006508170305228779,120,1.8423546022074475
clean__more_feature,36,train_loss_scaled,0.0006137556720679461,120,1.8423546022074475
clean__more_feature,37,train_loss_scaled,0.0006136109071464678,120,1.8423546022074475
clean__more_feature,38,train_loss_scaled,0.0006107617474270798,120,1.8423546022074475
clean__more_feature,39,train_loss_scaled,0.0008320877868829884,120,1.8423546022074475
clean__more_feature,40,train_loss_scaled,0.0006553834962893543,120,1.8423546022074475
clean__more_feature,41,train_loss_scaled,0.0008824235315645013,120,1.8423546022074475
clean__more_feature,42,train_loss_scaled,0.0006190299171674039,120,1.8423546022074475
clean__more_feature,43,train_loss_scaled,0.0009672585621875167,120,1.8423546022074475
clean__more_feature,44,train_loss_scaled,0.0004992477028611023,120,1.8423546022074475
clean__more_feature,45,train_loss_scaled,0.0005586621072354778,120,1.8423546022074475
clean__more_feature,46,train_loss_scaled,0.000674038362817775,120,1.8423546022074475
clean__more_feature,47,train_loss_scaled,0.0006637192009746894,120,1.8423546022074475
clean__more_feature,48,train_loss_scaled,0.0007393264089394007,120,1.8423546022074475
clean__more_feature,49,train_loss_scaled,0.0005475120215534168,120,1.8423546022074475
clean__more_feature,50,train_loss_scaled,0.000676878304125026,120,1.8423546022074475
clean__more_feature,51,train_loss_scaled,0.0008232550519684039,120,1.8423546022074475
clean__more_feature,52,train_loss_scaled,0.0005452089274564797,120,1.8423546022074475
clean__more_feature,53,train_loss_scaled,0.0008099836995918158,120,1.8423546022074475
clean__more_feature,54,train_loss_scaled,0.0004930147196333242,120,1.8423546022074475
clean__more_feature,55,train_loss_scaled,0.0006711109046383659,120,1.8423546022074475
clean__more_feature,56,train_loss_scaled,0.0004162746012956729,120,1.8423546022074475
clean__more_feature,57,train_loss_scaled,0.0005193509220409192,120,1.8423546022074475
clean__more_feature,58,train_loss_scaled,0.0006504613637017296,120,1.8423546022074475
clean__more_feature,59,train_loss_scaled,0.0004022237587371177,120,1.8423546022074475
clean__more_feature,60,train_loss_scaled,0.00047075255236539643,120,1.8423546022074475
clean__more_feature,61,train_loss_scaled,0.0007829866094880665,120,1.8423546022074475
clean__more_feature,62,train_loss_scaled,0.00040614896064628014,120,1.8423546022074475
clean__more_feature,63,train_loss_scaled,0.0004722878770821235,120,1.8423546022074475
clean__more_feature,64,train_loss_scaled,0.0007314597870055514,120,1.8423546022074475
clean__more_feature,65,train_loss_scaled,0.0004287899898929467,120,1.8423546022074475
clean__more_feature,66,train_loss_scaled,0.0006164935436996789,120,1.8423546022074475
clean__more_feature,67,train_loss_scaled,0.000500648702112231,120,1.8423546022074475
clean__more_feature,68,train_loss_scaled,0.0005670939439325819,120,1.8423546022074475
clean__more_feature,69,train_loss_scaled,0.0003705955441352335,120,1.8423546022074475
clean__more_feature,70,train_loss_scaled,0.0004974326740326969,120,1.8423546022074475
clean__more_feature,71,train_loss_scaled,0.00041747682488810147,120,1.8423546022074475
clean__more_feature,72,train_loss_scaled,0.0006370908578462576,120,1.8423546022074475
clean__more_feature,73,train_loss_scaled,0.0004900173536984885,120,1.8423546022074475
clean__more_feature,74,train_loss_scaled,0.0004547793798872633,120,1.8423546022074475
clean__more_feature,75,train_loss_scaled,0.0003627324012413478,120,1.8423546022074475
clean__more_feature,76,train_loss_scaled,0.0006509005036482157,120,1.8423546022074475
clean__more_feature,77,train_loss_scaled,0.00041870380491691056,120,1.8423546022074475
clean__more_feature,78,train_loss_scaled,0.0004930848264567865,120,1.8423546022074475
clean__more_feature,79,train_loss_scaled,0.000390277442699914,120,1.8423546022074475
clean__more_feature,80,train_loss_scaled,0.000595197205344674,120,1.8423546022074475
clean__more_feature,81,train_loss_scaled,0.00032003238389837326,120,1.8423546022074475
clean__more_feature,82,train_loss_scaled,0.000430363468590627,120,1.8423546022074475
clean__more_feature,83,train_loss_scaled,0.000403570536571388,120,1.8423546022074475
clean__more_feature,84,train_loss_scaled,0.0004020093330885078,120,1.8423546022074475
clean__more_feature,85,train_loss_scaled,0.000545365178237039,120,1.8423546022074475
clean__more_feature,86,train_loss_scaled,0.00037532713319513077,120,1.8423546022074475
clean__more_feature,87,train_loss_scaled,0.0004846396746857326,120,1.8423546022074475
clean__more_feature,88,train_loss_scaled,0.00030703296273338173,120,1.8423546022074475
clean__more_feature,89,train_loss_scaled,0.0006261802431551359,120,1.8423546022074475
clean__more_feature,90,train_loss_scaled,0.0002733034366692126,120,1.8423546022074475
clean__more_feature,91,train_loss_scaled,0.0006430733344475025,120,1.8423546022074475
clean__more_feature,92,train_loss_scaled,0.0002685317625759608,120,1.8423546022074475
clean__more_feature,93,train_loss_scaled,0.0006247032510457029,120,1.8423546022074475
clean__more_feature,94,train_loss_scaled,0.0002660894805090025,120,1.8423546022074475
clean__more_feature,95,train_loss_scaled,0.0006244083472548811,120,1.8423546022074475
clean__more_feature,96,train_loss_scaled,0.00025523378964232223,120,1.8423546022074475
clean__more_feature,97,train_loss_scaled,0.0006378141816445847,120,1.8423546022074475
clean__more_feature,98,train_loss_scaled,0.0003155174847119329,120,1.8423546022074475
clean__more_feature,99,train_loss_scaled,0.0004076303698631941,120,1.8423546022074475
clean__more_feature,100,train_loss_scaled,0.0003141168845603148,120,1.8423546022074475
clean__more_feature,101,train_loss_scaled,0.0002835246587394012,120,1.8423546022074475
clean__more_feature,102,train_loss_scaled,0.0003301270130673071,120,1.8423546022074475
clean__more_feature,103,train_loss_scaled,0.0004521529848401516,120,1.8423546022074475
clean__more_feature,104,train_loss_scaled,0.0003024976782038116,120,1.8423546022074475
clean__more_feature,105,train_loss_scaled,0.0005432756280567053,120,1.8423546022074475
clean__more_feature,106,train_loss_scaled,0.0002700550113070366,120,1.8423546022074475
clean__more_feature,107,train_loss_scaled,0.00047481361902293316,120,1.8423546022074475
clean__more_feature,108,train_loss_scaled,0.00032034577051700126,120,1.8423546022074475
clean__more_feature,109,train_loss_scaled,0.0003010029732487633,120,1.8423546022074475
clean__more_feature,110,train_loss_scaled,0.00032735009672417545,120,1.8423546022074475
clean__more_feature,111,train_loss_scaled,0.0004495126324832526,120,1.8423546022074475
clean__more_feature,112,train_loss_scaled,0.0003238967511581808,120,1.8423546022074475
clean__more_feature,113,train_loss_scaled,0.0003244467787612076,120,1.8423546022074475
clean__more_feature,114,train_loss_scaled,0.00029367015891189666,120,1.8423546022074475
clean__more_feature,115,train_loss_scaled,0.0005451643585587487,120,1.8423546022074475
clean__more_feature,116,train_loss_scaled,0.0002151555234188634,120,1.8423546022074475
clean__more_feature,117,train_loss_scaled,0.00040478541531437394,120,1.8423546022074475
clean__more_feature,118,train_loss_scaled,0.0003364306236539712,120,1.8423546022074475
clean__more_feature,119,train_loss_scaled,0.00024347421445035248,120,1.8423546022074475
clean__more_feature,120,train_loss_scaled,0.00046465775447240745,120,1.8423546022074475
uniform_pm_1nm__base_scalar,1,train_loss_scaled,0.036553332606264095,40,14.990681596272369
uniform_pm_1nm__base_scalar,2,train_loss_scaled,0.012832497859395869,40,14.990681596272369
uniform_pm_1nm__base_scalar,3,train_loss_scaled,0.012633533326442596,40,14.990681596272369
uniform_pm_1nm__base_scalar,4,train_loss_scaled,0.012917820121501078,40,14.990681596272369
uniform_pm_1nm__base_scalar,5,train_loss_scaled,0.012604119613966444,40,14.990681596272369
uniform_pm_1nm__base_scalar,6,train_loss_scaled,0.012303655632785368,40,14.990681596272369
uniform_pm_1nm__base_scalar,7,train_loss_scaled,0.012359948828390534,40,14.990681596272369
uniform_pm_1nm__base_scalar,8,train_loss_scaled,0.012604202014516955,40,14.990681596272369
uniform_pm_1nm__base_scalar,9,train_loss_scaled,0.012393991119207335,40,14.990681596272369
uniform_pm_1nm__base_scalar,10,train_loss_scaled,0.012297935763096284,40,14.990681596272369
uniform_pm_1nm__base_scalar,11,train_loss_scaled,0.012120482729354936,40,14.990681596272369
uniform_pm_1nm__base_scalar,12,train_loss_scaled,0.01220730820981147,40,14.990681596272369
uniform_pm_1nm__base_scalar,13,train_loss_scaled,0.012094239664146576,40,14.990681596272369
uniform_pm_1nm__base_scalar,14,train_loss_scaled,0.012250045575998349,40,14.990681596272369
uniform_pm_1nm__base_scalar,15,train_loss_scaled,0.012289347422189609,40,14.990681596272369
uniform_pm_1nm__base_scalar,16,train_loss_scaled,0.01227521788346623,40,14.990681596272369
uniform_pm_1nm__base_scalar,17,train_loss_scaled,0.012242642079454838,40,14.990681596272369
uniform_pm_1nm__base_scalar,18,train_loss_scaled,0.012237611264048959,40,14.990681596272369
uniform_pm_1nm__base_scalar,19,train_loss_scaled,0.012201353926774202,40,14.990681596272369
uniform_pm_1nm__base_scalar,20,train_loss_scaled,0.012211955485196482,40,14.990681596272369
uniform_pm_1nm__base_scalar,21,train_loss_scaled,0.012168087097421858,40,14.990681596272369
uniform_pm_1nm__base_scalar,22,train_loss_scaled,0.012187081642541531,40,14.990681596272369
uniform_pm_1nm__base_scalar,23,train_loss_scaled,0.012150437018850931,40,14.990681596272369
uniform_pm_1nm__base_scalar,24,train_loss_scaled,0.012161105964248667,40,14.990681596272369
uniform_pm_1nm__base_scalar,25,train_loss_scaled,0.012128824281687944,40,14.990681596272369
uniform_pm_1nm__base_scalar,26,train_loss_scaled,0.012143640340109532,40,14.990681596272369
uniform_pm_1nm__base_scalar,27,train_loss_scaled,0.012116922664693653,40,14.990681596272369
uniform_pm_1nm__base_scalar,28,train_loss_scaled,0.012126320391264227,40,14.990681596272369
uniform_pm_1nm__base_scalar,29,train_loss_scaled,0.012101092078091562,40,14.990681596272369
uniform_pm_1nm__base_scalar,30,train_loss_scaled,0.012109203078842124,40,14.990681596272369
uniform_pm_1nm__base_scalar,31,train_loss_scaled,0.012080830389033775,40,14.990681596272369
uniform_pm_1nm__base_scalar,32,train_loss_scaled,0.012098754425496405,40,14.990681596272369
uniform_pm_1nm__base_scalar,33,train_loss_scaled,0.012063356394275236,40,14.990681596272369
uniform_pm_1nm__base_scalar,34,train_loss_scaled,0.01208716881414986,40,14.990681596272369
uniform_pm_1nm__base_scalar,35,train_loss_scaled,0.012054306230538598,40,14.990681596272369
uniform_pm_1nm__base_scalar,36,train_loss_scaled,0.012075263247679368,40,14.990681596272369
uniform_pm_1nm__base_scalar,37,train_loss_scaled,0.012045925740338772,40,14.990681596272369
uniform_pm_1nm__base_scalar,38,train_loss_scaled,0.012066925598054862,40,14.990681596272369
uniform_pm_1nm__base_scalar,39,train_loss_scaled,0.012031793118948586,40,14.990681596272369
uniform_pm_1nm__base_scalar,40,train_loss_scaled,0.01205629236081302,40,14.990681596272369
uniform_pm_1nm__more_feature,1,train_loss_scaled,0.04698260711929153,120,1.8981661222273685
uniform_pm_1nm__more_feature,2,train_loss_scaled,0.006043726679745374,120,1.8981661222273685
uniform_pm_1nm__more_feature,3,train_loss_scaled,0.003617765112943824,120,1.8981661222273685
uniform_pm_1nm__more_feature,4,train_loss_scaled,0.002478595045846875,120,1.8981661222273685
uniform_pm_1nm__more_feature,5,train_loss_scaled,0.002318215896079483,120,1.8981661222273685
uniform_pm_1nm__more_feature,6,train_loss_scaled,0.001995227739041819,120,1.8981661222273685
uniform_pm_1nm__more_feature,7,train_loss_scaled,0.0021324246119674524,120,1.8981661222273685
uniform_pm_1nm__more_feature,8,train_loss_scaled,0.0016204198631369477,120,1.8981661222273685
uniform_pm_1nm__more_feature,9,train_loss_scaled,0.0015167087934497947,120,1.8981661222273685
uniform_pm_1nm__more_feature,10,train_loss_scaled,0.0018825165358628624,120,1.8981661222273685
uniform_pm_1nm__more_feature,11,train_loss_scaled,0.0014431020611191624,120,1.8981661222273685
uniform_pm_1nm__more_feature,12,train_loss_scaled,0.0017051079108246641,120,1.8981661222273685
uniform_pm_1nm__more_feature,13,train_loss_scaled,0.0014217876594702582,120,1.8981661222273685
uniform_pm_1nm__more_feature,14,train_loss_scaled,0.0012616855944407549,120,1.8981661222273685
uniform_pm_1nm__more_feature,15,train_loss_scaled,0.001297988171061677,120,1.8981661222273685
uniform_pm_1nm__more_feature,16,train_loss_scaled,0.0012285717574012742,120,1.8981661222273685
uniform_pm_1nm__more_feature,17,train_loss_scaled,0.0011197774599410804,120,1.8981661222273685
uniform_pm_1nm__more_feature,18,train_loss_scaled,0.001108257234159285,120,1.8981661222273685
uniform_pm_1nm__more_feature,19,train_loss_scaled,0.001117671277034333,120,1.8981661222273685
uniform_pm_1nm__more_feature,20,train_loss_scaled,0.0013251892162487004,120,1.8981661222273685
uniform_pm_1nm__more_feature,21,train_loss_scaled,0.0011252028686207182,120,1.8981661222273685
uniform_pm_1nm__more_feature,22,train_loss_scaled,0.0012544578424527383,120,1.8981661222273685
uniform_pm_1nm__more_feature,23,train_loss_scaled,0.001038308417372218,120,1.8981661222273685
uniform_pm_1nm__more_feature,24,train_loss_scaled,0.001163405795661601,120,1.8981661222273685
uniform_pm_1nm__more_feature,25,train_loss_scaled,0.0008734692171400038,120,1.8981661222273685
uniform_pm_1nm__more_feature,26,train_loss_scaled,0.0009459351668945627,120,1.8981661222273685
uniform_pm_1nm__more_feature,27,train_loss_scaled,0.0007850642423161437,120,1.8981661222273685
uniform_pm_1nm__more_feature,28,train_loss_scaled,0.0011487599552613182,120,1.8981661222273685
uniform_pm_1nm__more_feature,29,train_loss_scaled,0.000978110185740284,120,1.8981661222273685
uniform_pm_1nm__more_feature,30,train_loss_scaled,0.0007353471288310133,120,1.8981661222273685
uniform_pm_1nm__more_feature,31,train_loss_scaled,0.0007745667223124125,120,1.8981661222273685
uniform_pm_1nm__more_feature,32,train_loss_scaled,0.0007680852301868368,120,1.8981661222273685
uniform_pm_1nm__more_feature,33,train_loss_scaled,0.0006423300981788678,120,1.8981661222273685
uniform_pm_1nm__more_feature,34,train_loss_scaled,0.0007686362875134158,120,1.8981661222273685
uniform_pm_1nm__more_feature,35,train_loss_scaled,0.0008692997539182332,120,1.8981661222273685
uniform_pm_1nm__more_feature,36,train_loss_scaled,0.0006268773861462246,120,1.8981661222273685
uniform_pm_1nm__more_feature,37,train_loss_scaled,0.0007013825276679709,120,1.8981661222273685
uniform_pm_1nm__more_feature,38,train_loss_scaled,0.0008738249840011729,120,1.8981661222273685
uniform_pm_1nm__more_feature,39,train_loss_scaled,0.000711514565158066,120,1.8981661222273685
uniform_pm_1nm__more_feature,40,train_loss_scaled,0.0007472553509250536,120,1.8981661222273685
uniform_pm_1nm__more_feature,41,train_loss_scaled,0.0005374266149962135,120,1.8981661222273685
uniform_pm_1nm__more_feature,42,train_loss_scaled,0.0010048168071485272,120,1.8981661222273685
uniform_pm_1nm__more_feature,43,train_loss_scaled,0.000579363633661269,120,1.8981661222273685
uniform_pm_1nm__more_feature,44,train_loss_scaled,0.0005985666759096291,120,1.8981661222273685
uniform_pm_1nm__more_feature,45,train_loss_scaled,0.0008010504649035646,120,1.8981661222273685
uniform_pm_1nm__more_feature,46,train_loss_scaled,0.0006641928604221108,120,1.8981661222273685
uniform_pm_1nm__more_feature,47,train_loss_scaled,0.0004903072906485544,120,1.8981661222273685
uniform_pm_1nm__more_feature,48,train_loss_scaled,0.0007781188448423511,120,1.8981661222273685
uniform_pm_1nm__more_feature,49,train_loss_scaled,0.0005592271871354749,120,1.8981661222273685
uniform_pm_1nm__more_feature,50,train_loss_scaled,0.0007073757779956375,120,1.8981661222273685
uniform_pm_1nm__more_feature,51,train_loss_scaled,0.0005196334557523193,120,1.8981661222273685
uniform_pm_1nm__more_feature,52,train_loss_scaled,0.0006176689714499642,120,1.8981661222273685
uniform_pm_1nm__more_feature,53,train_loss_scaled,0.0004554991012659122,120,1.8981661222273685
uniform_pm_1nm__more_feature,54,train_loss_scaled,0.0005002711456363371,120,1.8981661222273685
uniform_pm_1nm__more_feature,55,train_loss_scaled,0.0005643145262849082,120,1.8981661222273685
uniform_pm_1nm__more_feature,56,train_loss_scaled,0.0005498153782502898,120,1.8981661222273685
uniform_pm_1nm__more_feature,57,train_loss_scaled,0.0004405752957027713,120,1.8981661222273685
uniform_pm_1nm__more_feature,58,train_loss_scaled,0.0006178978631286406,120,1.8981661222273685
uniform_pm_1nm__more_feature,59,train_loss_scaled,0.00038505421947178305,120,1.8981661222273685
uniform_pm_1nm__more_feature,60,train_loss_scaled,0.0008245317295222113,120,1.8981661222273685
uniform_pm_1nm__more_feature,61,train_loss_scaled,0.00045630724934460934,120,1.8981661222273685
uniform_pm_1nm__more_feature,62,train_loss_scaled,0.000510884913190222,120,1.8981661222273685
uniform_pm_1nm__more_feature,63,train_loss_scaled,0.0004558409815962428,120,1.8981661222273685
uniform_pm_1nm__more_feature,64,train_loss_scaled,0.0007332293449780162,120,1.8981661222273685
uniform_pm_1nm__more_feature,65,train_loss_scaled,0.0003884415706634324,120,1.8981661222273685
uniform_pm_1nm__more_feature,66,train_loss_scaled,0.0006235343871824176,120,1.8981661222273685
uniform_pm_1nm__more_feature,67,train_loss_scaled,0.00047616481666834846,120,1.8981661222273685
uniform_pm_1nm__more_feature,68,train_loss_scaled,0.0004359576386869735,120,1.8981661222273685
uniform_pm_1nm__more_feature,69,train_loss_scaled,0.0004352850105727581,120,1.8981661222273685
uniform_pm_1nm__more_feature,70,train_loss_scaled,0.0005894023017001745,120,1.8981661222273685
uniform_pm_1nm__more_feature,71,train_loss_scaled,0.00039915985198233164,120,1.8981661222273685
uniform_pm_1nm__more_feature,72,train_loss_scaled,0.00032348112407696943,120,1.8981661222273685
uniform_pm_1nm__more_feature,73,train_loss_scaled,0.000747600689485891,120,1.8981661222273685
uniform_pm_1nm__more_feature,74,train_loss_scaled,0.00039546169242197035,120,1.8981661222273685
uniform_pm_1nm__more_feature,75,train_loss_scaled,0.00038366864304751117,120,1.8981661222273685
uniform_pm_1nm__more_feature,76,train_loss_scaled,0.00030894562496967115,120,1.8981661222273685
uniform_pm_1nm__more_feature,77,train_loss_scaled,0.0007127931866086653,120,1.8981661222273685
uniform_pm_1nm__more_feature,78,train_loss_scaled,0.0003231571638286587,120,1.8981661222273685
uniform_pm_1nm__more_feature,79,train_loss_scaled,0.000398810927135402,120,1.8981661222273685
uniform_pm_1nm__more_feature,80,train_loss_scaled,0.00044324783584740406,120,1.8981661222273685
uniform_pm_1nm__more_feature,81,train_loss_scaled,0.00043625298376896585,120,1.8981661222273685
uniform_pm_1nm__more_feature,82,train_loss_scaled,0.0004303235145323218,120,1.8981661222273685
uniform_pm_1nm__more_feature,83,train_loss_scaled,0.0003716855507555432,120,1.8981661222273685
uniform_pm_1nm__more_feature,84,train_loss_scaled,0.0004720175298855053,120,1.8981661222273685
uniform_pm_1nm__more_feature,85,train_loss_scaled,0.00038715598979908013,120,1.8981661222273685
uniform_pm_1nm__more_feature,86,train_loss_scaled,0.000423272145579966,120,1.8981661222273685
uniform_pm_1nm__more_feature,87,train_loss_scaled,0.0003362410841885836,120,1.8981661222273685
uniform_pm_1nm__more_feature,88,train_loss_scaled,0.00037208375853298425,120,1.8981661222273685
uniform_pm_1nm__more_feature,89,train_loss_scaled,0.0003396715027373198,120,1.8981661222273685
uniform_pm_1nm__more_feature,90,train_loss_scaled,0.00038096202164699126,120,1.8981661222273685
uniform_pm_1nm__more_feature,91,train_loss_scaled,0.0003192740719174358,120,1.8981661222273685
uniform_pm_1nm__more_feature,92,train_loss_scaled,0.0003542331537294002,120,1.8981661222273685
uniform_pm_1nm__more_feature,93,train_loss_scaled,0.0003418655719127761,120,1.8981661222273685
uniform_pm_1nm__more_feature,94,train_loss_scaled,0.000273364707719033,120,1.8981661222273685
uniform_pm_1nm__more_feature,95,train_loss_scaled,0.0004458948611821213,120,1.8981661222273685
uniform_pm_1nm__more_feature,96,train_loss_scaled,0.0003620257703951612,120,1.8981661222273685
uniform_pm_1nm__more_feature,97,train_loss_scaled,0.0003232670650253143,120,1.8981661222273685
uniform_pm_1nm__more_feature,98,train_loss_scaled,0.0003404068448628558,120,1.8981661222273685
uniform_pm_1nm__more_feature,99,train_loss_scaled,0.00044339942834171326,120,1.8981661222273685
uniform_pm_1nm__more_feature,100,train_loss_scaled,0.0003394076008119538,120,1.8981661222273685
uniform_pm_1nm__more_feature,101,train_loss_scaled,0.0005575831084406252,120,1.8981661222273685
uniform_pm_1nm__more_feature,102,train_loss_scaled,0.00029854670562158954,120,1.8981661222273685
uniform_pm_1nm__more_feature,103,train_loss_scaled,0.0003544937211705486,120,1.8981661222273685
uniform_pm_1nm__more_feature,104,train_loss_scaled,0.00028601215480290935,120,1.8981661222273685
uniform_pm_1nm__more_feature,105,train_loss_scaled,0.0003184387178147165,120,1.8981661222273685
uniform_pm_1nm__more_feature,106,train_loss_scaled,0.0005147721970820718,120,1.8981661222273685
uniform_pm_1nm__more_feature,107,train_loss_scaled,0.00038000498672312614,120,1.8981661222273685
uniform_pm_1nm__more_feature,108,train_loss_scaled,0.0003091394704281781,120,1.8981661222273685
uniform_pm_1nm__more_feature,109,train_loss_scaled,0.0003117240888805601,120,1.8981661222273685
uniform_pm_1nm__more_feature,110,train_loss_scaled,0.0005332885779262662,120,1.8981661222273685
uniform_pm_1nm__more_feature,111,train_loss_scaled,0.00027698228559017504,120,1.8981661222273685
