,L_fft_um,PSS_nominal_nm,HSQ_nominal_nm,SOC_nominal_nm,TiO2_nominal_nm,fft_spectral_centroid_um,fringe_visibility_global,fringe_contrast_std,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
PC13,-0.059172716976321274,0.029611159336409183,0.09991384149916645,0.017480640801726333,-0.012932255099987612,0.09101571499759926,-0.02654144060605319,-0.060733173197944475,-0.0813486262702689,-0.037322879876746,0.023339425753105467,-0.038559534589226896,0.05514720561984159,0.01409518823516931,0.02320553386946253,0.0011677337854938876,-0.09354716502533089,-0.0005450967909744785,-0.007473577972555105,-0.03126944890594621,1.0,-0.004971910482918595,0.06540198652044328,0.03143050590864481,-0.008908105154365858,0.06848680164432885,0.047795730388127594,0.0008064517388299384,0.0836008062659567,-0.011804893027743554,0.023943329066790767,-0.024929106937938483,0.011073651533060041,0.04048744091517145,-0.02218126925912794,-0.03901904985198502,-0.08299567024425353,0.009742532949005055,0.011363475431010212,0.028179935559148755,0.022051550935531402,0.02176743574633207,-0.015585031153659227,0.003038309008117768,0.020742968369786816,0.0016718105101187777,0.022156249561420933,-0.007841702725744446,-0.09673912197840129,0.0022996657208534865,0.07987368799331251,-0.007339555513766722,-0.046302658928601866,-0.0051804569341628425,-0.06854111421771997,-0.006192269156852336,-0.030154103875076357,-0.0007638627926884843
PC14,0.014706325989812979,0.02688489460585948,0.0788371854304933,0.08489513022813927,0.05758256027199869,0.06380090432010287,0.017153488073978852,-0.1295473464232968,-0.06258563607733032,-0.09766554029958571,-0.03412536686897559,-0.011758304267449301,0.04811026823241082,-0.00047143403376521747,-0.07549747758364644,-0.052765449694977914,-0.03576511099480782,-0.02975213114281745,-0.017539478405648595,0.030832812691180485,-0.004971910482918595,1.0,-0.07367961252564294,-0.015983075511655145,0.04719217453421928,-0.013616455385781722,-0.027534284321750372,0.03907743107899557,0.037072689266246246,0.006941671095453203,-0.023287150277629433,-0.033284469329436316,0.006053173343273583,-0.0027212085055850627,-0.062424902695629655,0.04955660218831372,-0.09026890668717504,0.01343154432490037,-0.012076828576956682,-0.03593757462283834,-0.026280285100371815,0.08885653696701358,-0.031789936550800715,-0.010211648384689445,-0.03410199514256312,0.028161957906586273,-0.018107742549666364,0.03220024293805837,-0.04139796549775216,-0.060891207830591765,0.05530989548094376,0.00932325059826061,0.0629316761607667,-0.020098728008562102,-0.05234358910698526,-0.005745273983983959,-0.05605907467219451,-0.01939565329595036
PC15,-0.016571900267195218,-0.031082611964929584,0.02711779271682789,-0.05424050916314314,-0.048420865702390084,-0.09655236297879069,0.008207381519211087,0.1925667070887122,0.04453748621148313,0.05635113825508172,0.04314817777884199,-0.05578222738909856,-0.043205143831642846,-0.13012977390344668,0.030904064297322936,0.000544545908757678,-0.02516865734410046,0.06533533457317225,0.02766588619308751,0.010447018506195392,0.06540198652044328,-0.07367961252564294,1.0,0.022203609579039683,0.04713040660752675,-0.014057824666409872,0.059173036430416354,0.008892063501871588,-0.00280178244545802,0.029023149916298726,0.026253007525280987,0.06613115360810212,-0.019062632790846797,0.03711834397535703,-0.0315409586394436,-0.041332329851203546,-0.055579659156602644,-0.0467834845035469,-0.08189394592981658,-0.019898681433807883,-0.07279874023602766,0.030901742133556273,-0.03695227245910762,-0.022972591686134865,-0.010981048513367474,-0.04383615315481606,0.02615460417318608,0.025742884894431196,0.029288288719044375,0.030598570062937747,-0.009153966061426102,-0.002888018685134809,0.033762149608746184,0.09987504375621722,-0.004204241560333398,-0.05529602757025247,0.0018075382382331218,-0.02101343204407187
PC16,0.07661095883802133,-0.002161216764351014,0.14978061583634025,0.1964460546801323,-0.09578233367063578,0.051085078841195404,-0.016035625223630397,-0.2172613668751514,-0.04307594408708392,0.015622595883010128,0.03192899011774668,-0.024251370184658325,-0.06679483643353933,0.008450921961729092,-0.0506501881205342,-0.06064211929280589,0.020468909976551743,0.05732422715050352,0.017975898059597845,-0.031601540797627635,0.03143050590864481,-0.015983075511655145,0.022203609579039683,1.0,-0.023780026567775253,0.04039618227999575,-0.018115133464676483,0.03095017002077467,0.014027245647272646,0.010881504121810761,-0.04108934570681381,-0.07494332061926025,0.02323886535698228,-0.026456610296411543,-0.04727013878166347,0.015573748285524847,-0.03200455369128842,-0.056445263550591894,-0.015800376761768615,0.04046821879316352,0.007645643486218534,0.028773440208331058,0.06255972365151395,-0.008768377438903201,-0.03639587212330604,-0.007096005853058539,-0.05074067788085762,0.11882207003868733,0.00566550457793998,0.02242123914045009,-0.01434111206663952,0.005933754536423216,0.05962789918475007,0.04198297586230025,-0.03405009161421486,-0.0013957832533478033,0.0030554454311719774,0.05324960807928144
PC17,0.04363008057611893,-0.007304646444003042,0.06863611145809687,-0.02011521547124615,-0.018677370819718098,0.02549729672976043,0.056257630452472014,-0.08320734750599171,0.001069038232570584,-0.02458604753255515,0.030263457440164322,0.004873926195515949,-0.03851870546149079,-0.049763932835758924,-0.004501029349769858,-0.020366910814267086,-0.05322634318267466,-0.04283454311323369,-0.01469622427567286,-0.01878970757946165,-0.008908105154365858,0.04719217453421928,0.04713040660752675,-0.023780026567775253,1.0,-0.020925276198518163,0.055843366204583945,0.050004613176395846,0.033455032854747484,0.0019363666741696733,0.0331681136561197,0.0022792745128422764,-0.005631950355732875,-0.005231691034926919,-0.05085104099280296,-0.018971668312809987,-0.03217763175050261,0.052812925585990086,-0.05994388536644755,-0.041758831359950385,0.0011483442971839306,-0.06563615323703706,0.005002867953708148,0.06118846869004341,-0.02145685423597338,-0.010433614601961341,0.058420467805271714,-0.14419770574625534,0.008217125855241814,0.003913130539164582,0.00864966644453515,-0.04991816665722772,-0.0582630951273672,0.02562498443367014,0.04412017888289317,0.012829798409898695,-0.05950026709021043,-0.05465082677893467
PC18,0.05960089109964373,0.1152710800596036,0.2133731285163416,0.1743378291075842,-0.11017090745307552,0.11871019496412666,0.03599240217358878,-0.15079981941726456,-0.059028505698249176,0.018020133716604072,-0.03219185664821132,0.0024167208051498307,-0.024851257609466725,-0.0221642117599085,0.07894113421953325,0.04400559588030249,-0.0018609124138584741,0.06262211736049025,-0.054488905789313036,0.0005134136121144813,0.06848680164432885,-0.013616455385781722,-0.014057824666409872,0.04039618227999575,-0.020925276198518163,1.0,-0.03965936315938318,-0.02965958602896878,0.0013555731325871848,-0.07046140014051802,0.05086664727091397,0.019393492361694957,-0.032531435518733255,0.016135521365585007,-0.037643948116803196,0.012013525372603735,0.0033178401917174295,-0.022339648491696906,-0.03613190928818201,0.029832826907898794,0.04845248358546858,-0.0015160237909010756,0.005665429609204268,0.005048074238014585,0.10045231386168954,0.03834895831079437,-0.030651390633001763,3.0492069731135104e-05,-0.06471870136285272,0.010242446578901061,-0.048576521917212206,-0.05747326182282507,0.023065401606014696,-0.04922356823546884,0.032839843888932935,0.015145781836306736,-0.0385736962336023,-0.0506874690338682
PC19,0.051423815393439445,-0.000388099856415136,0.025465532057969167,0.03768380257723885,0.03412780552754194,0.09159565363466479,-0.03665632283821642,0.0005456278256236924,-0.051964461973855486,-0.02164654012926261,0.03364376234974935,-0.03830902357097708,0.021238339834153908,0.042831493124975986,0.04647947856066409,-0.025403686687041883,-0.03563428287120185,0.08320640007986069,-0.02734876110810441,-0.01698881406205822,0.047795730388127594,-0.027534284321750372,0.059173036430416354,-0.018115133464676483,0.055843366204583945,-0.03965936315938318,1.0,0.06572760439829288,0.03610338169427255,-0.007052593735000457,0.010588869341947324,0.010605337980036732,-0.04616165354329971,-0.09453285629646752,0.04027551162459599,0.061408519946223296,0.049493209915498465,-0.11408773249532189,-0.07052947930293432,-0.03841590337626211,-0.0034208411327577076,-0.04431614790876165,0.022316926967135737,0.004407560591830678,-0.046521865348394545,0.0022519827311011523,-0.019292668251678698,0.06359298324533899,0.009907072566496533,0.0929070643457028,-0.04890151637344434,0.055795813878774456,0.05389796636388734,0.07478604019464269,0.04031678499301128,0.022952350383402917,-0.007185864123517372,0.011367976865823155
PC20,-0.006034599712831636,0.009022349183034071,-0.037867691954458764,-0.05860618311972924,0.012099619567207856,-0.02253852701618885,0.05285179927515156,0.006650027482709408,0.0019026880752675364,0.0068902858390386705,-0.060902015106603966,-0.06585763871968858,-0.0487718450540756,0.07189291879819254,0.02716499604119652,0.002382490666442336,-0.05122800003552353,-0.0027765200833806012,0.07889824101403,-0.05555295911646822,0.0008064517388299384,0.03907743107899557,0.008892063501871588,0.03095017002077467,0.050004613176395846,-0.02965958602896878,0.06572760439829288,1.0,0.03331818741967815,-0.019379380867802203,0.06732286712247788,-0.010969940291426596,-0.03965428818625756,0.035490950999611345,0.08530791826003317,-0.08096044611071841,-0.018073217896490933,-0.0019859360311437787,-0.06091306654903975,-0.007504540130515047,0.01245322780507239,-0.03670804683156735,-0.02137453727925403,-0.03797923159803917,0.0022855482461513394,-0.025486773822702227,0.015377608301852422,-0.05868867779846954,0.004439001201835233,0.06907990829436496,0.030640206380756957,0.019189354737789988,0.018543792535892153,0.002865655117501501,-0.020712630899556897,0.0057478259225884855,0.01991298248447729,-0.0004939286897269353
PC21,-0.02833794530117162,-0.03396315682461575,0.05409052267196026,0.1086697789077984,-0.029697204195322013,0.07359603478179315,-0.04051017174001511,-0.029178437650683373,-0.03945581375909226,-0.04588590401186958,-0.03599122724698966,0.015561389818956613,-0.0018525105671957358,0.042979082279974413,-0.062136428243750964,-0.10401303304741621,0.028308454325183956,-0.02482485541598484,0.030669466163900403,-0.012212238062601704,0.0836008062659567,0.037072689266246246,-0.00280178244545802,0.014027245647272646,0.033455032854747484,0.0013555731325871848,0.03610338169427255,0.03331818741967815,1.0,0.012379160859765917,-0.020884004648002996,-0.10854995534452509,0.04623397180185965,-0.011053545955793578,-0.029619411556885657,-0.011524458049015286,-0.01187411730574182,0.02499587363713539,0.015235240909693783,-0.04749782932794203,0.04725890767006941,-0.007196431951936772,0.06222668909878173,-0.0001383082978457473,0.030185277235809986,-0.0126719529656355,-0.033189768364630376,0.031453827846114384,0.03455375376417205,0.044746853271964905,0.058593559425960146,0.03007345807260895,0.011495522953960561,-0.01400113368673024,0.03456965715322894,-0.011890788735359726,-0.0007401188346944263,0.011785100043550784
PC22,-0.04089330224654013,0.01627921768937177,0.04820692979535377,0.10294016380114729,-0.08942603819796867,-0.06437192434206869,-0.03889116556992315,0.04081140801598645,0.08003729141293706,-0.03358302646195681,0.027135984209127762,-0.041619584612910224,-0.08340063433633546,0.009111903226124601,-0.05298053461628746,-0.004000214107603308,0.06513656065414998,0.008790482603311474,0.06849887136217532,-0.037055193803717724,-0.011804893027743554,0.006941671095453203,0.029023149916298726,0.010881504121810761,0.0019363666741696733,-0.07046140014051802,-0.007052593735000457,-0.019379380867802203,0.012379160859765917,1.0,-0.013041797233307702,0.043077028040704526,0.02088429684578742,0.022222181173413638,0.05313460362050302,-0.012535286564141717,0.0025234669862352808,-0.0742319519645451,-0.011619025799699551,0.0033290805750249867,-0.05686811381063022,0.009727260592896856,-0.08549902499053133,-0.03279044871106516,-0.0376603678263283,-0.049516323966283166,-0.04508705138193583,0.006626189859212409,-0.028714917166598877,0.016253826802219467,-0.013559819240757396,0.005091943134926229,0.018773116631926927,0.027906163013716425,0.042693126803830465,0.008442241237733393,-0.07283863036078979,-0.02093595228115556
PC23,0.02196299832084637,0.032951219416921924,-0.01804876446178456,-0.005773731563848175,0.03760488133530741,0.03511677695706631,0.07009221338284838,-0.054141187626686356,-0.0455545829378507,-0.010503923256246264,-0.007185524001093995,-0.008313625562680671,0.01703878375822272,-0.008003377518727428,0.014087426401727979,-0.07097397047549109,-0.015461379908890096,0.021422325748276873,-0.016651547909565228,-0.033287146714015496,0.023943329066790767,-0.023287150277629433,0.026253007525280987,-0.04108934570681381,0.0331681136561197,0.05086664727091397,0.010588869341947324,0.06732286712247788,-0.020884004648002996,-0.013041797233307702,1.0,-0.03061004439726109,0.01725452578966259,0.024311484552513297,0.015935032671773486,0.030930033965745094,0.03736551389481612,-0.010103437198361539,-0.07497616974835661,0.08325515981233304,-0.017888512679405357,0.07426179625423908,-0.06015387292343925,0.08675526182545353,0.03420854854713476,0.015418086073771767,-0.036327235658602394,0.034347646381411676,-0.05830904627414605,0.10245768860929078,0.04773922912263374,0.04609118419159674,0.03218025730801703,0.02039401760708814,-0.0073251797031863184,0.07176917693410964,0.048130452630166076,0.0038310659396792006
PC24,-0.0017390718192416207,-0.017872380685452643,-0.018722139152096945,0.0013083558258422236,-0.03174728894236878,-0.06503142112264726,-0.08868537203859413,-0.01122272628355323,0.04607163922591893,-0.006652046624382886,0.031840327445238965,-0.07550300298659109,0.008768351205922098,-0.003761530791730888,0.01827250153450092,0.05401878040218082,0.012674848381759115,0.002673141033391481,0.003293190632564506,0.014690800334181159,-0.024929106937938483,-0.033284469329436316,0.06613115360810212,-0.07494332061926025,0.0022792745128422764,0.019393492361694957,0.010605337980036732,-0.010969940291426596,-0.10854995534452509,0.043077028040704526,-0.03061004439726109,1.0,-0.10190869646760684,0.044076721293987285,-0.030815372749076173,0.007785980494226855,-0.01607756511721402,0.09789093433897231,-0.020090312686489774,-0.07433635545794619,-0.10798109637329889,0.00216229757627501,-0.009890615851301566,0.08782770787366832,-0.010468218681296382,-0.004393552680101307,-0.030887627502308963,-0.023134799332422934,-0.05334255281146525,0.0490870704524373,-0.06778210489202306,-0.049284599934998626,-0.002485872675887798,-0.008283235144702993,0.05084224812606055,-0.053342771163044436,0.06707779527273561,-0.041221755134675964
PC25,-0.007127454130362149,0.04519967698458939,-0.04821235848263116,0.033381347723883084,-0.034572213065424684,-0.03306930524420386,-0.0036920704081625753,0.05835048647482896,0.04605766370312745,0.009551223932677584,-0.04226350536152911,0.008893384039772531,0.020417559239064697,-0.010382621773413269,-0.0819176468071883,-0.04389358243949633,0.012843105472080623,0.03876559976035901,0.018488187676742256,0.017988065344455732,0.011073651533060041,0.006053173343273583,-0.019062632790846797,0.02323886535698228,-0.005631950355732875,-0.032531435518733255,-0.04616165354329971,-0.03965428818625756,0.04623397180185965,0.02088429684578742,0.01725452578966259,-0.10190869646760684,1.0,0.015670976445583518,-0.05119387785803978,-0.02315857778540645,0.004384769843849288,-0.05143847929034807,0.05648910670728896,0.10226574141326651,0.033361055354033664,0.012283132697510859,-0.01033126853870562,0.008869732681316446,0.02385052464229658,-0.01738732960926651,-0.08364825322918835,0.010968894815850387,-0.04762524891436886,-0.011605782794702622,-0.07404592007577153,-0.027718843047916306,-0.05126411545898573,0.025047319316378547,-0.038329804769929025,0.0008337714082311358,0.019819818500942096,-0.002910747162887689
PC26,0.072852725182522,-0.018617658129097565,0.023173658490776072,0.04885060712478291,-0.010520809932896518,-0.014598016521355887,0.05355640261108691,-0.01912724217048032,0.01722273637645186,-0.012713247390069802,-0.02646711155899886,-0.024679417289691228,0.0007100311437349036,-0.013958327919712424,0.0009588231071767407,0.012795486895929764,-0.022798768446028718,-0.055550797362048064,0.03378286841357002,0.055227321701179555,0.04048744091517145,-0.0027212085055850627,0.03711834397535703,-0.026456610296411543,-0.005231691034926919,0.016135521365585007,-0.09453285629646752,0.035490950999611345,-0.011053545955793578,0.022222181173413638,0.024311484552513297,0.044076721293987285,0.015670976445583518,1.0,-0.006341449592475456,-0.03283756316560486,-0.014094608746966655,0.09088546143741956,-0.05654016824115938,0.03324158893605943,-0.037341545224099854,0.003649011407034957,0.05641632592673478,-0.02594513589547069,0.034716564203822096,-0.0444484036853837,-0.0763777313331266,-0.00889454347813591,-0.04959703398351808,0.01831935896722848,-0.002404585614968553,-0.04477307393818788,0.03245897753733729,0.015764685181791832,-0.008800716890718163,0.04144033416635311,-0.027625981684419782,-0.04823972014142069
PC27,-0.09403623355996936,-0.0019429759965676544,-0.034458896237340955,-0.06718660332461793,-0.0729125693776661,0.016616178815558616,0.009460684119186442,0.034238179394114554,0.056131585147899496,-0.025945037762018456,0.04704705862208267,-0.03899339713886451,-0.051389763857841796,0.007756855170758789,0.01606106475321744,0.03542634619473287,-0.02896929680307077,-0.01757218172247414,0.015297334219424913,-0.034750389944301185,-0.02218126925912794,-0.062424902695629655,-0.0315409586394436,-0.04727013878166347,-0.05085104099280296,-0.037643948116803196,0.04027551162459599,0.08530791826003317,-0.029619411556885657,0.05313460362050302,0.015935032671773486,-0.030815372749076173,-0.05119387785803978,-0.006341449592475456,1.0,-0.06162517915251219,0.030202583992840478,-0.10889810003930853,0.007802661287498314,0.03896425326698834,-0.024006710685940163,-0.04985307804244263,0.031164531079903572,0.016642416585558605,0.05487321022111394,0.022832950573797823,-0.04931837079035319,-0.00666426737770071,0.010320908681553182,0.028788006742184784,-0.006033753144328137,0.022173350942407778,0.00607608705831852,-0.007172969765758884,-0.07246168932860778,-0.06454825009119691,0.01242164487775605,-0.015164965319544905
PC28,0.008135105725151701,0.05440232976607794,0.05748194056784068,0.08285457505434284,0.05702661607488734,0.07187840663250487,-0.011358361597613813,-0.14532594055257042,-0.07727025878073275,-0.004261475769361692,-0.08127776229360971,0.04140760421329728,0.0020291365604890696,0.022555272647198664,-0.011050898055355144,-0.011816449356304076,-0.032284578260576305,-0.02189502713846642,-0.08518764279227438,-0.004228591258090795,-0.03901904985198502,0.04955660218831372,-0.041332329851203546,0.015573748285524847,-0.018971668312809987,0.012013525372603735,0.061408519946223296,-0.08096044611071841,-0.011524458049015286,-0.012535286564141717,0.030930033965745094,0.007785980494226855,-0.02315857778540645,-0.03283756316560486,-0.06162517915251219,1.0,0.019554491013384516,0.012001583162161421,-0.020585075854956284,-0.02331257769228215,-0.04481757719784422,-0.015215716423832496,-0.04633570973790834,0.0744323305737332,-0.04151666267915648,0.10218958474380423,0.04502067494931703,0.057444414408731576,0.05926554048756528,-0.004840587658152824,0.02141391287759271,0.11227307201607371,0.052651003069631684,-0.012213038091921927,-0.01758330424927847,0.0037973149192162686,0.016174809654048636,-0.04040384279940985
PC29,0.03206595250571955,-0.13947269460667866,-0.012611103826509816,0.01874682908413633,0.04960884282971094,0.007385245910523891,0.04275170587812062,-0.03356986100580592,-0.03873945506778688,0.02399000504070935,-0.03588741530664187,-0.00782865522074361,-0.045831957402842544,0.03442894523502646,0.07550700758139625,0.026830227578100503,-0.011656986639971447,0.06194360181877935,-0.004059473474970634,0.004858991702014787,-0.08299567024425353,-0.09026890668717504,-0.055579659156602644,-0.03200455369128842,-0.03217763175050261,0.0033178401917174295,0.049493209915498465,-0.018073217896490933,-0.01187411730574182,0.0025234669862352808,0.03736551389481612,-0.01607756511721402,0.004384769843849288,-0.014094608746966655,0.030202583992840478,0.019554491013384516,1.0,0.060136344729975755,0.029958565404895703,-0.03579841546688376,0.018192224669938712,0.04143875102000608,0.03811052621054711,0.050529649232902485,0.025745933596057233,0.012126422237894905,0.05764850548477269,0.011247997280737734,-0.012549937096105628,0.10137343966541756,-0.007716446374903217,-0.039856069650884854,-0.02997590094848303,-0.06977822085959567,-0.021048597070248,-0.031205444466191574,0.10744228520025459,0.02497864300639871
PC30,0.1003696724817443,-0.0215567917154214,-0.10557564076417583,-0.10316006673777242,0.05967808568581806,-0.02737184522314191,0.012195851164699737,0.044484177938322676,0.0036761320898392037,-0.02948289517335121,-0.037195969980646296,0.008636460177023943,-0.05131709631086575,-0.0447915317680726,-0.03424416176445731,-0.030746932135296754,0.029797769934055484,-0.007734039454822807,0.0036522098441296924,-0.03459103924872663,0.009742532949005055,0.01343154432490037,-0.0467834845035469,-0.056445263550591894,0.052812925585990086,-0.022339648491696906,-0.11408773249532189,-0.0019859360311437787,0.02499587363713539,-0.0742319519645451,-0.010103437198361539,0.09789093433897231,-0.05143847929034807,0.09088546143741956,-0.10889810003930853,0.012001583162161421,0.060136344729975755,1.0,-0.02964295544671007,-0.017912063528817083,-0.06092137548092875,0.00019405107159095925,0.05826581334371584,0.033229476053098006,-0.023841343836329524,0.01363169387899281,0.05626078148100428,-0.059168922718376524,-0.07066970407104461,-0.011954193054847476,-0.009415779531615542,-0.02176649497359009,0.06852794425864464,-0.01094559187773615,0.032894693333778806,0.030637795788181564,0.03816433836907105,0.01305242347763654
PC31,-0.12588360796490783,-0.10831440735780362,-0.16911440302931713,-0.16512304046703064,0.03066171753643781,-0.001702714739457188,-0.040799343569994845,0.0879013769419799,0.030113916204996,-0.01284888990109059,0.023171938343612943,-0.04558621737226951,-0.029828384566295902,0.07913472215189865,0.028115994818462837,0.0027101796252740574,0.019265305968148506,-0.00555874626495631,-0.0019775886006303677,-0.01652905613827709,0.011363475431010212,-0.012076828576956682,-0.08189394592981658,-0.015800376761768615,-0.05994388536644755,-0.03613190928818201,-0.07052947930293432,-0.06091306654903975,0.015235240909693783,-0.011619025799699551,-0.07497616974835661,-0.020090312686489774,0.05648910670728896,-0.05654016824115938,0.007802661287498314,-0.020585075854956284,0.029958565404895703,-0.02964295544671007,1.0,0.021781561884270502,0.071383242825567,-0.030017706160114035,-0.019147346364181233,-0.05120307150910685,-0.012181941358169246,0.039715862211374665,-0.019415398007519773,0.026239231748740908,-0.011212887296570044,-0.007792674682436628,0.035327212005597394,0.02719557765060183,-0.0927616517600164,-0.05037603684161393,0.04789620544249364,-0.007758337659253929,0.038312864347638656,0.03768592149248801
PC32,0.12084284608447687,-0.01097766054363805,-0.006512231554252695,-0.0839967044371766,0.03697501512388766,0.0006688650572927186,0.010985686357307784,0.017430074521686417,-0.005032743545884307,0.007776330815890645,0.020446068178670656,0.06265343131015069,0.012613739347951793,-0.05129279340195048,-0.06302089851511251,-0.005891926751921259,0.00840462425461441,0.036332418107123565,-0.04723673716099603,-0.019859281198236284,0.028179935559148755,-0.03593757462283834,-0.019898681433807883,0.04046821879316352,-0.041758831359950385,0.029832826907898794,-0.03841590337626211,-0.007504540130515047,-0.04749782932794203,0.0033290805750249867,0.08325515981233304,-0.07433635545794619,0.10226574141326651,0.03324158893605943,0.03896425326698834,-0.02331257769228215,-0.03579841546688376,-0.017912063528817083,0.021781561884270502,1.0,-0.04193539403314571,-0.020310622669254416,-0.001400410099864866,-0.06726582436474529,0.011614932587014805,-0.01010844892144541,0.06538444525310357,-0.05729810947715417,0.03314432870036737,-0.004093851425932745,-0.04302581619344146,0.05520845229184103,-0.014295354806646518,0.11300632917186716,-0.006864647111267105,0.042286356044473554,-0.02207227621202916,-0.06190392988807313
PC33,-0.004559173958360229,-0.05444779379921789,-0.027989337247442285,0.020573649359083512,-0.053677652742708255,-0.03623427136632898,0.011558763364140403,-0.06661165350358976,0.060247659011429394,0.04113945485327216,-0.009514454585713344,0.018985810648392755,-0.03416381506632075,-0.014371495610782332,0.03413898428448138,0.05819236986481209,0.04539838521532691,0.002541873289929227,-0.030658269485335995,-0.005004143673018099,0.022051550935531402,-0.026280285100371815,-0.07279874023602766,0.007645643486218534,0.0011483442971839306,0.04845248358546858,-0.0034208411327577076,0.01245322780507239,0.04725890767006941,-0.05686811381063022,-0.017888512679405357,-0.10798109637329889,0.033361055354033664,-0.037341545224099854,-0.024006710685940163,-0.04481757719784422,0.018192224669938712,-0.06092137548092875,0.071383242825567,-0.04193539403314571,1.0,-0.0009891506476435118,0.03349452173649029,0.01479826261607592,0.0707272149695383,-0.0634548204787731,-0.009376746486813392,-0.060223034158063474,0.06026002803667912,0.03385615046106887,0.029636449336019284,-0.048402750793955916,0.052720566719338904,-0.0796280920651839,0.04378370185863654,0.010405104155124714,0.049139921504083486,0.017163485503626667
PC34,-0.0108299576430476,0.07147579124326794,-0.042309405473699005,0.07683530444967163,-0.017102162721957415,0.0061647547616921,0.045975731981684816,0.03741269437494667,0.0007035977781246901,-0.016813200128797494,-0.04327551693194425,-0.09583915295942373,0.0304929228624597,0.013812770199395702,-0.019598486815030517,-0.05225391724316382,0.027244168405742612,0.03075054931969434,0.030450740720058492,0.05491481754237733,0.02176743574633207,0.08885653696701358,0.030901742133556273,0.028773440208331058,-0.06563615323703706,-0.0015160237909010756,-0.04431614790876165,-0.03670804683156735,-0.007196431951936772,0.009727260592896856,0.07426179625423908,0.00216229757627501,0.012283132697510859,0.003649011407034957,-0.04985307804244263,-0.015215716423832496,0.04143875102000608,0.00019405107159095925,-0.030017706160114035,-0.020310622669254416,-0.0009891506476435118,1.0,-0.014128827530372914,0.017391413581149387,-0.023037559659694073,0.011174368743748171,0.001285551374581314,0.04168417113832679,-0.020996559258376457,0.028477528726191713,0.002389001163427138,-0.03290620941853878,-0.0036202286200429173,-0.05363463050646587,0.0031425352512279353,0.0563422372417614,0.01349689008667889,-0.011892827404680627
PC35,-0.040516340579443456,-0.07967259123532466,0.015929558564109585,-0.057114424817940504,0.005576764154813326,0.07262267794451271,-0.02346596204345066,-0.026010716552755737,-0.06062725064719189,-0.017586440786465624,-0.02240609443094529,0.042060995976685146,-0.016332469120806176,-0.008133115105456569,-0.017345654103538808,-0.03226616619528167,-0.09781553378205138,0.0816168375472847,0.11250044501385495,0.06595485614854447,-0.015585031153659227,-0.031789936550800715,-0.03695227245910762,0.06255972365151395,0.005002867953708148,0.005665429609204268,0.022316926967135737,-0.02137453727925403,0.06222668909878173,-0.08549902499053133,-0.06015387292343925,-0.009890615851301566,-0.01033126853870562,0.05641632592673478,0.031164531079903572,-0.04633570973790834,0.03811052621054711,0.05826581334371584,-0.019147346364181233,-0.001400410099864866,0.03349452173649029,-0.014128827530372914,1.0,0.036082251092452604,0.04834494040947417,-0.044317177826104975,0.029047465739760147,0.06259279507748373,-0.0038678497232207142,-0.007532842285204336,0.019788124629911166,0.009005440415544628,0.021276395868802422,-0.06491370039348753,0.0016876394598879345,-0.03118156223383055,0.0504904091662874,-0.0050398347730306065
PC36,0.018836081172814875,0.05250622762946906,0.01566748142481673,-0.00971903727874242,0.024602359381950507,0.024657165273477624,0.09030696944682631,-0.056977109327973785,-0.016725175861173395,-0.03419218558026362,0.045145541781132156,0.04704628161038728,0.024402845679487924,-0.060288476168053065,-0.041539626296297996,-0.05191513960783714,-0.03365739719500616,0.02608851770047952,0.00230803745003836,-0.016265668053738018,0.003038309008117768,-0.010211648384689445,-0.022972591686134865,-0.008768377438903201,0.06118846869004341,0.005048074238014585,0.004407560591830678,-0.03797923159803917,-0.0001383082978457473,-0.03279044871106516,0.08675526182545353,0.08782770787366832,0.008869732681316446,-0.02594513589547069,0.016642416585558605,0.0744323305737332,0.050529649232902485,0.033229476053098006,-0.05120307150910685,-0.06726582436474529,0.01479826261607592,0.017391413581149387,0.036082251092452604,1.0,0.04777980967090509,0.02271796670060452,0.014706753882039424,0.08844363422706822,0.044844363648145875,0.1381933842835468,-0.019916373501098133,-0.04026414516544794,0.021809349432986062,-0.05617455304136572,-0.01530989354268544,0.01355600966039159,0.028427680431073358,-0.010892466812181282
