nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
200.4000200010001,200.2613819311632,1497005838614701.2,0.837736715739469,0.8377367157407446,-1.2756462552943049e-12,1.2756462552943049e-12
200.42002100105006,200.28136909438803,1496856444289207.2,0.8393949641585137,0.8393949641585136,1.1102230246251565e-16,1.1102230246251565e-16
200.44002200110006,200.3013562576129,1496707079778476.2,0.8411080468003079,0.8411080467997082,5.997424779025096e-13,5.997424779025096e-13
200.46002300115006,200.32134342083768,1496557745073584.5,0.8428676111743021,0.8428676111754627,-1.1606271499431386e-12,1.1606271499431386e-12
200.48002400120006,200.34133058406255,1496408440165610.8,0.8446652425943236,0.8446652425943233,3.3306690738754696e-16,3.3306690738754696e-16
200.5000250012501,200.3613177472874,1496259165045638.0,0.8464925121434419,0.8464925121439816,-5.396794122702886e-13,5.396794122702886e-13
200.5200260013001,200.3813049105122,1496109919704752.8,0.8483410205380353,0.8483410205380345,7.771561172376096e-16,7.771561172376096e-16
200.54002700135007,200.401292073737,1495960704134045.0,0.8502024374033146,0.8502024374028174,4.971578704271451e-13,4.971578704271451e-13
200.56002800140007,200.42127923696185,1495811518324607.2,0.8520685355534137,0.852068535553889,-4.752864768420295e-13,4.752864768420295e-13
200.58002900145007,200.44126640018666,1495662362267537.5,0.853931219962585,0.8539312199630387,-4.5363712786183896e-13,4.5363712786183896e-13
200.6000300015001,200.46125356341153,1495513235953935.8,0.8557825511426972,0.8557825511426967,4.440892098500626e-16,4.440892098500626e-16
200.6200310015501,200.48124072663632,1495364139374906.5,0.8576147627968483,0.8576147627972585,-4.1011638529653283e-13,4.1011638529653283e-13
200.6400320016001,200.50122788986116,1495215072521557.0,0.8594202735991969,0.8594202735995848,-3.879119248040297e-13,3.879119248040297e-13
200.66003300165008,200.521215053086,1495066035384998.8,0.8611916930571731,0.8611916930575394,-3.6626257582383914e-13,3.6626257582383914e-13
200.68003400170008,200.5412022163108,1494917027956346.2,0.8629218214208758,0.8629218214205309,3.4494629375103614e-13,3.4494629375103614e-13
200.7000350017501,200.56118937953565,1494768050226717.8,0.8646036436580682,0.8646036436577446,3.2363001167823313e-13,3.2363001167823313e-13
200.7200360018001,200.58117654276052,1494619102187235.2,0.8662303175103642,0.8662303175100619,3.0231372960543013e-13,3.0231372960543013e-13
200.7400370018501,200.6011637059853,1494470183829024.0,0.8677951556408978,0.8677951556408977,1.1102230246251565e-16,1.1102230246251565e-16
200.76003800190009,200.6211508692101,1494321295143213.0,0.8692916018798063,0.8692916018798063,0.0,0.0
200.7800390019501,200.64113803243495,1494172436120934.5,0.8707132015291089,0.8707132015291089,0.0,0.0
200.80004000200012,200.66112519565976,1494023606753324.5,0.8720535656342964,0.8720535656342958,5.551115123125783e-16,5.551115123125783e-16
200.82004100205012,200.68111235888458,1493874807031522.5,0.8733063290569859,0.8733063290567897,1.9617640845126516e-13,1.9617640845126516e-13
200.84004200210012,200.70109952210947,1493726036946671.2,0.8744651020923404,0.8744651020919889,3.5149660959632456e-13,3.5149660959632456e-13
200.86004300215012,200.72108668533428,1493577296489917.8,0.8755234152530726,0.8755234152530729,-2.220446049250313e-16,2.220446049250313e-16
200.88004400220012,200.7410738485591,1493428585652412.0,0.8764746566942121,0.8764746566942128,-6.661338147750939e-16,6.661338147750939e-16
200.90004500225012,200.76106101178394,1493279904425307.5,0.8773120015840593,0.8773120015839457,1.1357581541915351e-13,1.1357581541915351e-13
200.92004600230013,200.78104817500872,1493131252799761.2,0.8780283325150408,0.8780283325149475,9.325873406851315e-14,9.325873406851315e-14
200.94004700235013,200.8010353382336,1492982630766933.8,0.8786161497922034,0.8786161497921303,7.30526750203353e-14,7.30526750203353e-14
200.96004800240013,200.8210225014584,1492834038317989.5,0.8790674701392236,0.8790674701392233,3.3306690738754696e-16,3.3306690738754696e-16
200.98004900245016,200.84100966468324,1492685475444096.0,0.8793737119924709,0.8793737119924714,-4.440892098500626e-16,4.440892098500626e-16
201.00005000250013,200.86099682790805,1492536942136424.8,0.8795255651223247,0.8795255651223247,0.0,0.0
201.02005100255013,200.8809839911329,1492388438386150.0,0.8795128417754389,0.8795128417754267,1.2212453270876722e-14,1.2212453270876722e-14
201.04005200260013,200.90097115435773,1492239964184450.0,0.8793243058901553,0.8793243058901211,3.419486915845482e-14,3.419486915845482e-14
201.06005300265014,200.92095831758255,1492091519522506.8,0.8789474761315474,0.8789474761316054,-5.795364188543317e-14,5.795364188543317e-14
201.08005400270017,200.94094548080736,1491943104391505.5,0.8783683975114396,0.8783683975113578,8.182343691487404e-14,8.182343691487404e-14
201.10005500275017,200.9609326440322,1491794718782634.8,0.8775713751339428,0.8775713751339429,-1.1102230246251565e-16,1.1102230246251565e-16
201.12005600280014,200.980919807257,1491646362687086.8,0.8765386620907236,0.8765386620908558,-1.3222756223285614e-13,1.3222756223285614e-13
201.14005700285014,201.00090697048185,1491498036096057.2,0.8752500916266792,0.8752500916266787,5.551115123125783e-16,5.551115123125783e-16
201.16005800290014,201.0208941337067,1491349739000745.8,0.8736826413032714,0.8736826413032714,0.0,0.0
201.18005900295017,201.0408812969315,1491201471392354.8,0.8718099138826483,0.8718099138830882,-4.39870362356487e-13,4.39870362356487e-13
201.20006000300017,201.06086846015634,1491053233262090.5,0.8696015158303911,0.869601515830391,1.1102230246251565e-16,1.1102230246251565e-16
201.22006100305018,201.0808556233812,1490905024601162.8,0.8670223094867074,0.867022309486707,4.440892098500626e-16,4.440892098500626e-16
201.24006200310015,201.100842786606,1490756845400785.2,0.8640315088016879,0.8640315088016877,2.220446049250313e-16,2.220446049250313e-16
201.26006300315015,201.1208299498308,1490608695652174.0,0.8605815806444306,0.8605815806440567,3.739231146937527e-13,3.739231146937527e-13
201.28006400320018,201.14081711305565,1490460575346549.5,0.8566169036510982,0.8566169036506778,4.204414594255468e-13,4.204414594255468e-13
201.30006500325018,201.1608042762805,1490312484475135.2,0.8520721237786408,0.8520721237791148,-4.739542092124793e-13,4.739542092124793e-13
201.32006600330018,201.18079143950533,1490164423029159.0,0.8468701294225401,0.846870129423608,-1.0678125050844756e-12,1.0678125050844756e-12
201.34006700335016,201.20077860273014,1490016390999851.0,0.8409195483636436,0.8409195483636436,0.0,0.0
201.36006800340016,201.22076576595495,1489868388378445.5,0.8341116430349494,0.8341116430349499,-4.440892098500626e-16,4.440892098500626e-16
201.3800690034502,201.24075292917982,1489720415156180.0,0.826316448985684,0.8263164489849208,7.631673071273326e-13,7.631673071273326e-13
201.4000700035002,201.26074009240466,1489572471324296.0,0.8173779637465952,0.8173779637474576,-8.624212455288216e-13,8.624212455288216e-13
201.4200710035502,201.28072725562944,1489424556874038.0,0.8071081511262347,0.8071081511272111,-9.764411501578252e-13,9.764411501578252e-13
201.4400720036002,201.3007144188543,1489276671796653.8,0.7952794837654603,0.7952794837654605,-2.220446049250313e-16,2.220446049250313e-16
201.4600730036502,201.3207015820791,1489128816083395.5,0.7816157165749698,0.7816157165749698,0.0,0.0
201.4800740037002,201.3406887453039,1488980989725517.5,0.7657805913267217,0.7657805913252727,1.4490630917407543e-12,1.4490630917407543e-12
201.5000750037502,201.36067590852878,1488833192714278.5,0.7473642720187649,0.7473642720171014,1.663447157795872e-12,1.663447157795872e-12
201.5200760038002,201.3806630717536,1488685425040941.0,0.7258676098625022,0.7258676098644201,-1.917910275039958e-12,1.917910275039958e-12
201.5400770038502,201.4006502349784,1488537686696769.8,0.7006850449119859,0.7006850449142059,-2.220001960040463e-12,2.220001960040463e-12
201.56007800390023,201.4206373982033,1488389977673033.8,0.671088463441881,0.6710884634444584,-2.577382751667301e-12,2.577382751667301e-12
201.5800790039502,201.4406245614281,1488242297961006.0,0.6362173631776247,0.636217363180623,-2.9983793226051603e-12,2.9983793226051603e-12
201.6000800040002,201.46061172465286,1488094647551962.0,0.5950864597372573,0.5950864597372565,7.771561172376096e-16,7.771561172376096e-16
