theta_deg,multipass_N,geometric_gain,optical_power_ratio,random_noise_std_nm,asd_bias_std_nm,asd_bias_rms_nm,total_rms_nm
70.0,1,1.8793852415718166,0.74821312251091,2.7690873308123036,0.0,0.0,2.7690873308123036
70.0,2,3.7587704831436333,0.559822876697526,1.6006412194371433,0.0,0.0,1.6006412194371433
70.5,1,1.8852829821843569,0.752428535580635,2.7526814042632535,0.0,0.0,2.7526814042632535
70.5,2,3.7705659643687137,0.5661487011560189,1.5866945298555644,0.0,0.0,1.5866945298555644
