wavelength_nm,R_avg_percent,R_s_percent,R_p_percent
400.0,26.161670640418507,26.161670640418507,26.161670640418507
400.80160320641284,25.86677742706328,25.86677742706328,25.86677742706328
401.60320641282567,25.57582161175709,25.57582161175709,25.57582161175709
402.40480961923845,25.29011619135988,25.29011619135988,25.29011619135988
403.2064128256513,25.011489578365655,25.011489578365655,25.011489578365655
404.0080160320641,24.735788811511696,24.735788811511696,24.735788811511696
404.80961923847696,24.466691975606008,24.466691975606008,24.466691975606008
405.6112224448898,24.201419988081735,24.201419988081735,24.201419988081735
406.4128256513026,23.939573741803414,23.939573741803414,23.939573741803414
407.2144288577154,23.683591125561477,23.683591125561477,23.683591125561477
408.01603206412824,23.429724201602003,23.429724201602003,23.429724201602003
408.8176352705411,23.180773584706664,23.180773584706664,23.180773584706664
409.6192384769539,22.93483435162304,22.93483435162304,22.93483435162304
410.42084168336675,22.691658427762857,22.691658427762857,22.691658427762857
411.2224448897796,22.452901935423636,22.452901935423636,22.452901935423636
412.02404809619236,22.215792686635698,22.215792686635698,22.215792686635698
412.8256513026052,21.982973111984304,21.982973111984304,21.982973111984304
413.62725450901803,21.752220679343694,21.752220679343694,21.752220679343694
414.42885771543087,21.524256327049887,21.524256327049887,21.524256327049887
415.2304609218437,21.299414546828576,21.299414546828576,21.299414546828576
416.03206412825654,21.07611850284807,21.07611850284807,21.07611850284807
416.8336673346693,20.856820761929733,20.856820761929733,20.856820761929733
417.63527054108215,20.63879353622967,20.63879353622967,20.63879353622967
418.436873747495,20.423976262848896,20.423976262848896,20.423976262848896
419.2384769539078,20.21110015875457,20.21110015875457,20.21110015875457
420.04008016032066,20.000503358951395,20.000503358951395,20.000503358951395
420.8416833667335,19.79254414788951,19.79254414788951,19.79254414788951
421.64328657314627,19.58606589742529,19.58606589742529,19.58606589742529
422.4448897795591,19.382828828450073,19.382828828450073,19.382828828450073
423.24649298597194,19.180697551676403,19.180697551676403,19.180697551676403
424.0480961923848,18.98171279583919,18.98171279583919,18.98171279583919
424.8496993987976,18.7840803213561,18.7840803213561,18.7840803213561
425.65130260521045,18.588965216704526,18.588965216704526,18.588965216704526
426.4529058116232,18.395685631036073,18.395685631036073,18.395685631036073
427.25450901803606,18.204390841093325,18.204390841093325,18.204390841093325
428.0561122244489,18.015342437364758,18.015342437364758,18.015342437364758
428.85771543086173,17.82781709953127,17.82781709953127,17.82781709953127
429.65931863727457,17.642881756146352,17.642881756146352,17.642881756146352
430.4609218436874,17.45907363417333,17.45907363417333,17.45907363417333
431.2625250501002,17.278148386153347,17.278148386153347,17.278148386153347
432.064128256513,17.098171352003302,17.098171352003302,17.098171352003302
432.86573146292585,16.92101014723621,16.92101014723621,16.92101014723621
433.6673346693387,16.744923596472997,16.744923596472997,16.744923596472997
434.4689378757515,16.5713383181095,16.5713383181095,16.5713383181095
435.2705410821643,16.399052680405372,16.399052680405372,16.399052680405372
436.07214428857714,16.22899931062124,16.22899931062124,16.22899931062124
436.87374749498997,16.060431238196077,16.060431238196077,16.060431238196077
437.6753507014028,15.893881255663395,15.893881255663395,15.893881255663395
438.47695390781564,15.728959996637856,15.728959996637856,15.728959996637856
439.2785571142285,15.565877682544441,15.565877682544441,15.565877682544441
440.0801603206413,15.404530893291598,15.404530893291598,15.404530893291598
440.8817635270541,15.244881187951187,15.244881187951187,15.244881187951187
441.6833667334669,15.087040437707955,15.087040437707955,15.087040437707955
442.48496993987976,14.930789279744827,14.930789279744827,14.930789279744827
443.2865731462926,14.776385536633907,14.776385536633907,14.776385536633907
444.08817635270543,14.623492440155395,14.623492440155395,14.623492440155395
444.8897795591182,14.47246581649658,14.47246581649658,14.47246581649658
445.69138276553105,14.322905828281183,14.322905828281183,14.322905828281183
446.4929859719439,14.17519486269442,14.17519486269442,14.17519486269442
447.2945891783567,14.028926469049075,14.028926469049075,14.028926469049075
448.09619238476955,13.884472669188735,13.884472669188735,13.884472669188735
448.8977955911824,13.74146627462289,13.74146627462289,13.74146627462289
449.6993987975952,13.600212110523085,13.600212110523085,13.600212110523085
450.501002004008,13.460429056341825,13.460429056341825,13.460429056341825
451.30260521042084,13.322316430599338,13.322316430599338,13.322316430599338
452.10420841683367,13.18571975349035,13.18571975349035,13.18571975349035
452.9058116232465,13.050698900493597,13.050698900493597,13.050698900493597
453.70741482965934,12.91726358606785,12.91726358606785,12.91726358606785
454.5090180360721,12.785282560202413,12.785282560202413,12.785282560202413
455.31062124248496,12.654964702486495,12.654964702486495,12.654964702486495
456.1122244488978,12.525967916282472,12.525967916282472,12.525967916282472
456.9138276553106,12.398732434470585,12.398732434470585,12.398732434470585
457.71543086172346,12.272669614124835,12.272669614124835,12.272669614124835
458.5170340681363,12.148479947253117,12.148479947253117,12.148479947253117
459.3186372745491,12.025301022028703,12.025301022028703,12.025301022028703
460.1202404809619,11.904119305229315,11.904119305229315,11.904119305229315
460.92184368737475,11.783774525435163,11.783774525435163,11.783774525435163
461.7234468937876,11.665558376231015,11.665558376231015,11.665558376231015
462.5250501002004,11.548173595983279,11.548173595983279,11.548173595983279
463.32665330661325,11.432710617752855,11.432710617752855,11.432710617752855
464.12825651302603,11.318257501616074,11.318257501616074,11.318257501616074
464.92985971943887,11.20549264958421,11.20549264958421,11.20549264958421
465.7314629258517,11.093929388570498,11.093929388570498,11.093929388570498
466.53306613226454,10.983815911763738,10.983815911763738,10.983815911763738
467.3346693386774,10.875103153386453,10.875103153386453,10.875103153386453
468.13627254509015,10.76759632034127,10.76759632034127,10.76759632034127
468.93787575150304,10.66169706933601,10.66169706933601,10.66169706933601
469.7394789579158,10.556752789075686,10.556752789075686,10.556752789075686
470.54108216432866,10.45362298916298,10.45362298916298,10.45362298916298
471.3426853707415,10.351317076418436,10.351317076418436,10.351317076418436
472.1442885771543,10.250798405046654,10.250798405046654,10.250798405046654
472.94589178356716,10.151223075866024,10.151223075866024,10.151223075866024
473.74749498997994,10.053138897406704,10.053138897406704,10.053138897406704
474.5490981963928,9.956245351581753,9.956245351581753,9.956245351581753
475.3507014028056,9.860556671356674,9.860556671356674,9.860556671356674
476.15230460921845,9.76631452490868,9.76631452490868,9.76631452490868
476.9539078156313,9.672982690083796,9.672982690083796,9.672982690083796
477.75551102204406,9.581342448344305,9.581342448344305,9.581342448344305
478.5571142284569,9.490508148723215,9.490508148723215,9.490508148723215
479.35871743486973,9.401247653115673,9.401247653115673,9.401247653115673
480.16032064128257,9.312975217585237,9.312975217585237,9.312975217585237
480.9619238476954,9.225953819232114,9.225953819232114,9.225953819232114
481.76352705410824,9.140199110000582,9.140199110000582,9.140199110000582
482.5651302605211,9.05537756911333,9.05537756911333,9.05537756911333
483.36673346693385,8.97209935672503,8.97209935672503,8.97209935672503
484.1683366733467,8.889607940759996,8.889607940759996,8.889607940759996
484.9699398797595,8.8085943934633,8.8085943934633,8.8085943934633
485.77154308617236,8.728528350229867,8.728528350229867,8.728528350229867
486.5731462925852,8.649605960102228,8.649605960102228,8.649605960102228
487.37474949899797,8.571929548824228,8.571929548824228,8.571929548824228
488.1763527054108,8.49506341279221,8.49506341279221,8.49506341279221
488.97795591182364,8.419734958861858,8.419734958861858,8.419734958861858
489.7795591182365,8.345170368002572,8.345170368002572,8.345170368002572
490.5811623246493,8.271867774470621,8.271867774470621,8.271867774470621
491.38276553106215,8.199601852864017,8.199601852864017,8.199601852864017
492.184368737475,8.128253381803363,8.128253381803363,8.128253381803363
492.98597194388776,8.058250121611666,8.058250121611666,8.058250121611666
493.7875751503006,7.9889930791412915,7.9889930791412915,7.9889930791412915
494.58917835671343,7.9210423061505635,7.9210423061505635,7.9210423061505635
495.39078156312627,7.853998153165975,7.853998153165975,7.853998153165975
496.1923847695391,7.787906243859745,7.787906243859745,7.787906243859745
496.9939879759519,7.723038969325335,7.723038969325335,7.723038969325335
497.7955911823647,7.6588990073234555,7.6588990073234555,7.6588990073234555
498.59719438877755,7.596041801603989,7.596041801603989,7.596041801603989
499.3987975951904,7.534026051796337,7.534026051796337,7.534026051796337
500.2004008016032,7.472934943394134,7.472934943394134,7.472934943394134
501.002004008016,7.4130076572946235,7.4130076572946235,7.4130076572946235
501.80360721442884,7.3537878136627945,7.3537878136627945,7.3537878136627945
502.60521042084173,7.2957766685644385,7.2957766685644385,7.2957766685644385
503.40681362725445,7.238598201636911,7.238598201636911,7.238598201636911
504.20841683366734,7.182266423523072,7.182266423523072,7.182266423523072
505.01002004008024,7.127091241393233,7.127091241393233,7.127091241393233
505.81162324649296,7.072602868607733,7.072602868607733,7.072602868607733
506.61322645290574,7.019203329798696,7.019203329798696,7.019203329798696
507.4148296593186,6.966674058626205,6.966674058626205,6.966674058626205
508.21643286573146,6.914871529844488,6.914871529844488,6.914871529844488
509.01803607214435,6.86425855798736,6.86425855798736,6.86425855798736
509.81963927855713,6.814311215142502,6.814311215142502,6.814311215142502
510.62124248496986,6.765294253087448,6.765294253087448,6.765294253087448
511.42284569138286,6.717222058926013,6.717222058926013,6.717222058926013
512.2244488977956,6.669803086826033,6.669803086826033,6.669803086826033
513.0260521042085,6.623489790775803,6.623489790775803,6.623489790775803
513.8276553106213,6.577899821533796,6.577899821533796,6.577899821533796
514.629258517034,6.533053721322851,6.533053721322851,6.533053721322851
515.4308617234469,6.489256123254755,6.489256123254755,6.489256123254755
516.2324649298597,6.446089971783022,6.446089971783022,6.446089971783022
517.0340681362726,6.403814022185161,6.403814022185161,6.403814022185161
517.8356713426854,6.362397252511638,6.362397252511638,6.362397252511638
518.6372745490982,6.321599200728379,6.321599200728379,6.321599200728379
519.438877755511,6.281817959495839,6.281817959495839,6.281817959495839
520.2404809619238,6.24272902743967,6.24272902743967,6.24272902743967
521.0420841683367,6.204296827075819,6.204296827075819,6.204296827075819
521.8436873747495,6.166876511809999,6.166876511809999,6.166876511809999
522.6452905811623,6.130052883663216,6.130052883663216,6.130052883663216
523.4468937875752,6.093988016568316,6.093988016568316,6.093988016568316
524.2484969939879,6.0587958612287895,6.0587958612287895,6.0587958612287895
525.0501002004008,6.024187521402309,6.024187521402309,6.024187521402309
525.8517034068136,5.990421230894844,5.990421230894844,5.990421230894844
526.6533066132265,5.957402669309371,5.957402669309371,5.957402669309371
527.4549098196393,5.924955026595515,5.924955026595515,5.924955026595515
528.2565130260521,5.893413878529925,5.893413878529925,5.893413878529925
529.058116232465,5.862512369244553,5.862512369244553,5.862512369244553
529.8597194388777,5.832169263598871,5.832169263598871,5.832169263598871
530.6613226452906,5.8027844506812265,5.8027844506812265,5.8027844506812265
531.4629258517034,5.773948573763031,5.773948573763031,5.773948573763031
532.2645290581163,5.745721896439796,5.745721896439796,5.745721896439796
533.0661322645291,5.718362203971999,5.718362203971999,5.718362203971999
533.8677354709419,5.69153861699606,5.69153861699606,5.69153861699606
534.6693386773547,5.665361877053107,5.665361877053107,5.665361877053107
535.4709418837675,5.639976670384418,5.639976670384418,5.639976670384418
536.2725450901803,5.61511477525098,5.61511477525098,5.61511477525098
537.0741482965932,5.59092417319072,5.59092417319072,5.59092417319072
537.8757515030061,5.567460992540878,5.567460992540878,5.567460992540878
538.6773547094189,5.544508389254742,5.544508389254742,5.544508389254742
539.4789579158316,5.52224201161431,5.52224201161431,5.52224201161431
540.2805611222445,5.500653377320132,5.500653377320132,5.500653377320132
541.0821643286573,5.4795626477355865,5.4795626477355865,5.4795626477355865
541.8837675350701,5.459159060195703,5.459159060195703,5.459159060195703
542.685370741483,5.439391319879105,5.439391319879105,5.439391319879105
543.4869739478958,5.4201089065359005,5.4201089065359005,5.4201089065359005
544.2885771543087,5.401511131290959,5.401511131290959,5.401511131290959
545.0901803607214,5.383522152648192,5.383522152648192,5.383522152648192
545.8917835671343,5.366005999475931,5.366005999475931,5.366005999475931
546.6933867735471,5.349156501581139,5.349156501581139,5.349156501581139
547.4949899799599,5.332893755071398,5.332893755071398,5.332893755071398
548.2965931863728,5.317091452030256,5.317091452030256,5.317091452030256
549.0981963927856,5.301936156198152,5.301936156198152,5.301936156198152
549.8997995991983,5.287358455408177,5.287358455408177,5.287358455408177
550.7014028056112,5.2732289179897025,5.2732289179897025,5.2732289179897025
551.5030060120241,5.259716288561484,5.259716288561484,5.259716288561484
552.3046092184369,5.246778634239707,5.246778634239707,5.246778634239707
553.1062124248497,5.234276987792455,5.234276987792455,5.234276987792455
553.9078156312626,5.222351858283744,5.222351858283744,5.222351858283744
554.7094188376753,5.211003587598788,5.211003587598788,5.211003587598788
