,L_fft_um,PSS_nominal_nm,HSQ_nominal_nm,SOC_nominal_nm,TiO2_nominal_nm,fft_spectral_centroid_um,fringe_visibility_global,fringe_contrast_std,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
PC3,0.008583314990701304,-0.014570737835398017,0.027037765451156312,-0.014524199595182502,-0.0013704769935345815,0.042006001941085495,-0.016552086746089663,-0.12246351271787258,-0.0003086732898604295,0.0006298085376860142,1.0,-0.0033959721993693367,0.0015864452573189506,0.0008340219018110571,0.0007646365178599182,0.0038049665539568915,0.0011105131078711285,0.0008598911963618233,0.002972399962054394,-0.0003492566959550626,0.00031578099679156096,0.0032338368149580025,0.0006806328975812623,0.000295124347264131,0.0006588095273265492,-0.0019897464404487995,0.0007031809616707251,-0.0020409148970580372,0.0008123912959967665,0.0001184746965035311,0.0008258527150369552,-0.0002442241926497096,-0.0022797836499811523,-0.002603006349110437,0.0037589301274028927,0.0028437924087949045,0.002381465821954989,0.0017252138915533279,0.0007832318639877069,0.003931388362979129,-0.00606873525347572,-0.00119728618896889,-0.0011933847674291793,-6.178944574659884e-05,0.001009782465183613,-0.0033615634708262106,0.000183781057018114,-0.002875874362809376,0.0010259148836556686,0.0011529892262902572,0.0010439195424970908,0.0011359081478025945,-0.004315590563227009,-0.002400936822205131,0.002153685510039177,0.004631105494364457,0.0002352483840420564,-0.00198195486104339
PC4,0.020526090972059898,0.008561507559649663,0.048008660980210845,0.009078143623310643,0.027522981648468163,0.1860099316532918,0.0003331071279255055,-0.03421687192074693,0.0017191393168072794,-0.0004615828002741978,-0.0033959721993693367,1.0,0.0027600014310242217,-0.0006284988021592167,0.0006604073558067489,0.0032330279952471493,0.0016752735106069522,0.003501592216251016,0.00014574775536382005,-0.0007382003884022452,-0.0006549593467910847,-0.0011403308581795152,0.0025458078786099914,0.0029026527841733004,-0.0013623020415591733,-9.996407350188652e-05,0.0018800124724883168,0.0032955676064647843,-0.0017028085468073838,-0.0011872510632825624,-0.005695859042290412,-0.0023236235488748713,0.002414444942100094,0.006220686259405481,0.0008404082910068918,0.0052981848393590224,-0.0012441809675906123,-0.0022960341661933522,0.004316885217933172,0.0016868753928884822,-0.0017416346683275705,0.0008740795412747817,0.0064604292802569446,0.0013719052509771103,-0.0004818467140995709,-0.0014294570699405662,-0.0022734457983555425,-0.002019041706996885,-0.0039039279965442917,-0.005211021943199898,-0.0020537102152462646,0.000512838424513095,0.0006558069281245754,0.00014938178799876614,-0.0037369579283997667,0.00023899812036780568,-0.00191510659866822,0.0010948271023031976
PC5,-0.009620835317120054,0.03977697812018918,0.03566476462353324,0.05050309255128054,-0.06535796537818359,-0.07824195882307787,0.011431432325672336,-0.00881373122148248,-0.00439995710966474,-0.004011302219757576,0.0015864452573189506,0.0027600014310242217,1.0,0.00039045995315556967,-0.0015130831379203103,-0.0016227692811401732,0.004329899595854905,-0.0038256683064120706,-0.0002474156129743036,0.0025149217778026507,-0.0008362525370554447,-0.00047939216280952073,-0.00028557919156882493,0.002081024674326436,0.0004006587588405178,0.002210735109820877,-0.00020498048591275825,0.0007366041362763345,-0.0018496035852456764,0.0005461736282944317,-0.0010414258751146666,-0.000801823142624234,-0.001436236676517795,-0.0003377639444355218,-0.0048943888145787625,-0.003202898470328233,0.003042463146271672,-0.0006704919141627408,0.0012700710040719622,-0.0033623833936787246,-0.0018383052925763702,0.003390245381549808,0.004461482752480568,0.0012907181244015224,-3.913511411510293e-05,-0.005656039378123645,0.003271040586412137,0.0029614298534562642,0.0016949121186108952,-0.00252409705841736,-0.0009430199339421407,0.0005110872022674158,0.0008905528804964784,0.0006535093050865269,0.0007163102350566536,4.323605892664331e-05,-0.0015901645183709944,-0.0007367637137380683
PC6,-0.015106610904595766,-0.006817710094872074,0.13718754859823182,-0.0336239005681556,-0.194788191847346,0.5328664852585537,-0.17979375986309334,-0.011357507403620267,-0.0005241288970438156,0.002065243753439279,0.0008340219018110571,-0.0006284988021592167,0.00039045995315556967,1.0,0.0020384095465858136,5.250945541251755e-05,-0.00043176199453904564,0.0019772233317561505,-0.001250533932440417,-0.0014909868283917555,-0.0014413718932691272,-0.0004749020279420017,0.00039996831908847244,-0.0032236359428364516,-0.0028075673657357593,0.003437717516474845,-0.002119306896853854,0.0046412372047833035,-0.004229076673935028,0.001312454024041988,-0.0024362762722022267,-0.0014959471319192657,0.0007159184644523296,0.0008726842481799758,-0.0013983396290457807,-0.0013699057950313158,-0.002436484542207859,-0.0009393187468892281,-0.0011682570361205564,0.0019387991812337465,-0.0006500312093859633,0.00038801915433404725,0.0006295382601450022,-3.270699925009416e-05,0.002814322829144719,-0.0016625356438524227,-5.723252672017689e-05,-0.0018452166098787233,0.002010101934308701,0.0013641597021708163,0.0019269836765773173,0.0033336846026096444,-0.001917607801848386,0.0006318287164582462,-0.0022654545047372525,-0.003045088289173936,0.0010997025744162053,-0.0024385788267559765
PC7,-0.02085475217790583,-0.008068187385459433,0.009379388501607756,-0.0080621563664142,0.0005188504602595008,-0.000991722327077543,0.0007981009431968132,-0.0482301424925542,-0.0019032173623851965,2.9454435346294776e-05,0.0007646365178599182,0.0006604073558067489,-0.0015130831379203103,0.0020384095465858136,1.0,0.0036769614636200693,5.294917795865023e-05,-0.004420318722875375,0.005122543745202984,-0.000511300398529815,-0.0027318724354561106,0.0016338862921292914,-0.0027269968922710385,0.001451312114622248,-0.00110332785177607,0.0022962935832007768,0.005822695704925789,0.0009633731558760024,1.840078925827836e-05,-0.00323885172833633,6.503699240572145e-05,-0.0017486327596199385,7.251247247206332e-05,0.002447598087041423,-0.002270990408005499,-0.0015875769413651417,-0.00244836775866499,0.0023432753161336957,-0.001366836994546821,0.003842105552397221,0.0018581337204998244,-0.0018324785260319882,0.0020045094345078835,0.002029783102059538,-0.0021747509956001,0.003047530650161093,-0.0017741254010516564,0.0013591781193747611,-0.004162236667414946,0.005514721698215814,0.000614891204030416,-7.402113449109171e-05,-0.0018590704692284898,-0.003851546114507154,0.0017809946419454442,0.00015464783040101688,-0.000299978810051002,-0.001061643002927474
PC8,-0.003743576372384053,-0.024912999676207095,0.055107716061612716,0.01695549664662329,-0.05363763638299465,0.07588354434391369,-0.03815070360437969,-0.20060507528109822,0.0017439307430880443,0.0007155113539996817,0.0038049665539568915,0.0032330279952471493,-0.0016227692811401732,5.250945541251755e-05,0.0036769614636200693,1.0,-0.001953410453501806,0.0017684886884384147,-0.0017999003555997058,-0.0009814761336736024,0.004635305761442233,0.0034941516589817936,0.002878239149653997,-0.0007421979540665781,0.0005757150637546603,-0.0020841287140948446,0.0006492786917353044,0.001907554240945331,-0.0025641066365790282,-0.0018867179328460914,-0.0013969247106856099,0.001692984994796035,-0.001591266552395668,0.003863252340833939,-0.0015846909106432658,-0.002306315033020458,-0.005878444735963507,-0.0004802595865748467,-0.0002645518424675291,0.003123660182436482,-0.0016393826261945623,-0.0009003027448496827,0.0010044586653460035,-0.0023034165300202364,0.00028784807421500773,0.00372260734069546,0.00029551903746144427,0.0015738160369063946,-0.0006886262977964171,0.0008236432355908118,-0.000933226731286456,0.0030269908949278296,0.008820079780147176,0.0016263591463170106,-0.007013484023817036,0.00019224141423650754,0.004950490323922396,0.00016579664725523043
PC9,0.04804935727623328,-0.10330935935335135,-0.2118632792022626,0.048430112384637604,0.1313442015141791,-0.08453230227403266,0.019191722161879532,-0.042029740315847317,0.0005068261186416224,-0.00023178392603400813,0.0011105131078711285,0.0016752735106069522,0.004329899595854905,-0.00043176199453904564,5.294917795865023e-05,-0.001953410453501806,1.0,-0.0016395780544708302,0.00045048023143861313,-0.0014429693138588626,0.0005507149523247726,0.0009100639338712884,-0.0008567763559087565,0.001413957270880113,-0.0002153506418621987,0.0012503269811895478,-0.0016011874482139993,-0.0030791786831890298,-3.487532725584944e-05,0.0034204903111957692,0.000605172520647511,-0.002337101584108919,-0.0023062906119204127,-0.0008082178517236076,-0.0011830178890790501,-0.0003612470756011899,0.0009071737586777305,-0.0018670587097395646,0.0016024697526183438,-0.00028659067324366506,0.0015815508212412802,-0.0040162404296594425,0.0023897147950295464,-0.0033870472955069074,0.0008983062203849797,-0.0022952312588384164,-0.0019228678222304174,0.00014998037628448965,-0.004888188708224845,-0.004761221940428958,0.005077964901862686,-0.001413603127370161,0.005888047941869764,-0.0018259976228411404,-0.0006255429092936558,0.00129784441859952,-0.0006331615830379433,-0.004307401062156535
PC10,-0.013444756911031466,0.006832133422391964,0.027223596308095635,0.0036568839610225364,-0.016425339932771142,0.00518898920377102,-0.009186054063023101,-0.02607902949597183,-0.00017462433499615125,-0.0035403844295862916,0.0008598911963618233,0.003501592216251016,-0.0038256683064120706,0.0019772233317561505,-0.004420318722875375,0.0017684886884384147,-0.0016395780544708302,1.0,-0.0036794884303719064,0.0033483013977514357,-0.002142235642537458,-0.005646117929169332,-0.00035707028433074734,-0.0009798580015967732,0.0007894096767327177,0.004699946624912685,-0.0015314624816294968,0.0005289795543405731,0.0004929277908146211,0.001627883492474254,0.002577750197271013,-0.00036153685745330956,-0.0007011339461171072,-0.00015443060908620847,0.0013988562630072514,-0.0013534159791869045,-0.0034328299030437397,0.003417777164819499,0.002501011921999981,-0.0037762376473692923,0.000557340129151726,0.001703194999094519,-0.0012773728843259277,0.0009346400428867602,-0.004256510161450634,0.0039511131777574485,-0.000581077251010301,-0.0015801519932835077,-0.0012526483177950597,0.0020123259860711606,-2.6036945562477017e-05,0.0018388446338504336,-0.0029092146384744532,-0.002513265736515756,-0.0025006345382805654,-0.0036866845694685634,-0.00034757236717582407,0.003690262888634934
PC11,-0.04271179211695753,-0.1337638071731615,0.0558752357222082,0.04995204994693729,-0.13383644073876108,-0.2709839009120715,-0.0562005368892362,0.09264451470313843,-0.00036701933232357383,0.00119729315237338,0.002972399962054394,0.00014574775536382005,-0.0002474156129743036,-0.001250533932440417,0.005122543745202984,-0.0017999003555997058,0.00045048023143861313,-0.0036794884303719064,1.0,1.536229939505211e-06,-0.004688007656975951,0.0005109162038205557,-0.00016887632221528816,0.004386965004375987,-0.0020198851975344336,0.002750262405798761,-0.004185712613337558,-0.0016851504003911584,0.0020563353185429996,-0.0037698422943054683,0.002824690655692827,-0.0014238996199103964,0.005363853075655036,0.0019964469551696116,-0.0028148771837746426,0.0008494111500787768,-0.0006365433762680521,0.00025076413810069456,-0.0047951545153577715,-0.00012142132649285432,8.244667210479893e-05,-0.0013425656109608112,-0.0008245373529825405,-0.001656302387638438,-0.0035486889611803705,-0.0009880868837891224,-0.0006682032255474345,-0.002527506281068377,-5.081811978307035e-05,0.003840917183363372,-0.001744381471257896,0.0009267411218737615,-0.003693578493548625,0.0010164564049941597,-0.0017078110700194057,-0.001518064887326501,-0.0004613655243475651,-0.0017587458035431996
PC12,-0.01096841147563564,-0.13915538407344014,-0.08223446582864555,-0.25982424152830047,0.0749141199565397,0.12040458565241154,-0.034071034640280454,0.14159449810758754,0.0009224888727962167,0.0007958360555097066,-0.0003492566959550626,-0.0007382003884022452,0.0025149217778026507,-0.0014909868283917555,-0.000511300398529815,-0.0009814761336736024,-0.0014429693138588626,0.0033483013977514357,1.536229939505211e-06,1.0,-0.005397893195975212,0.002546462712668373,0.001620609438624135,-0.001491127095405316,0.005414739221385799,-0.0015667688540958139,-0.0003394187415440401,-0.0031762719701255437,0.0022739444376937644,-0.00014312462395185807,0.002095587620626194,0.001917841754495242,0.002201483325615109,0.00014895300175172228,-0.0020198366295900794,3.244855456641873e-06,0.00025198169417299694,0.0009754177329953487,0.0008995934194499738,-0.0034397788044354307,-0.004550926062949013,0.0006755903671710813,0.0017504462669117947,0.0008290519323845235,-0.0031386369593608436,0.0003820352623521986,-0.0013430402205990735,0.0014301907050758885,-0.002268364174878436,0.000644225527960179,-0.006365359868972863,0.0024234343130553494,0.0014185158509954026,0.003851951162058983,-0.0032066366980603857,0.0052415508080052185,0.0002782773305161542,0.0002481429003786449
PC13,-0.0844536153783802,0.006299096745583935,0.032391861363440105,0.032577958293787984,-0.03990384022414301,0.008418639746041533,-0.016142028082572295,-0.061814871028359225,0.0029556214732983322,-0.0008053637181826744,0.00031578099679156096,-0.0006549593467910847,-0.0008362525370554447,-0.0014413718932691272,-0.0027318724354561106,0.004635305761442233,0.0005507149523247726,-0.002142235642537458,-0.004688007656975951,-0.005397893195975212,1.0,-0.0013612437351969038,0.00048296939311456876,-0.0022136114722759535,0.003447598917094713,0.001720171525231636,0.002336742421514648,0.0006990909131723234,0.0014888221365825874,-0.002460043553350941,0.0002225444882540998,-0.0012802207262310372,-0.00023707874074059267,0.0032628890177469057,-0.0002749826956007077,0.0012025084082209936,0.0005287546738668252,-7.281639276414361e-05,-1.8062356448702264e-05,-7.327947839059888e-05,0.0022670788271465384,0.0011167419202319387,0.0026114988188681754,-0.0009560069305625843,-0.0033481130515724848,-0.0009841016698146012,0.0007043921896593332,0.001993064455661755,-0.0034233526829615868,0.00399081974443669,0.003300015790215592,-0.0017274802211379866,0.0022617543493967532,0.001704222303139775,0.0013762946584170606,-0.0015472018552573853,-0.00046485535466880064,-0.0009496345569794141
PC14,-0.004191960375687635,0.0005938641244096967,0.006084445199167474,0.02494580363327204,-0.019799767833969494,-0.01707673470131154,-0.006945036842562151,-0.054012735012344305,-0.0034136416289396233,0.004009464756502598,0.0032338368149580025,-0.0011403308581795152,-0.00047939216280952073,-0.0004749020279420017,0.0016338862921292914,0.0034941516589817936,0.0009100639338712884,-0.005646117929169332,0.0005109162038205557,0.002546462712668373,-0.0013612437351969038,1.0,-0.0014531875853051079,0.003923973616070361,-0.0012279788821806452,0.0004399978617410528,0.001089639253184162,0.0006961361299935731,-0.001704860192995327,-0.0002655258495089396,0.0005702228457089377,0.0008653649546670359,-0.0007561409042906178,-0.003685910787863795,-0.0046834502601998205,-0.0007891485815263483,-0.003218211198351829,-0.0015328196494493436,-0.0023498914102842495,-0.0011654286908434836,0.0025481080389591617,-0.0007415590641354322,0.0015500947564533916,0.002316607779795334,-0.0032813315340439317,0.0006357779089296269,-0.0015535255679431314,-0.0016884466486149063,0.0027868163621848118,0.004333065939483549,-0.0035651709485373657,0.002096940227320726,-9.347845018137228e-05,0.004906850426114635,0.0029015806709955156,5.161415073485521e-05,0.001446095082112935,-0.0014681324712408855
PC15,-0.0029250418875433827,-0.00045617751478171757,0.0019232359009168848,0.0005404191265011678,-0.009253468757635346,0.04307503244550063,-0.0017442667700188295,0.14257194149257343,-0.006186579696607088,0.0022068288086770065,0.0006806328975812623,0.0025458078786099914,-0.00028557919156882493,0.00039996831908847244,-0.0027269968922710385,0.002878239149653997,-0.0008567763559087565,-0.00035707028433074734,-0.00016887632221528816,0.001620609438624135,0.00048296939311456876,-0.0014531875853051079,1.0,0.0008414643767876247,-0.00043672850818504976,0.0005228409605107136,1.3081179069754542e-05,0.0019510455314013652,-0.0005291746858619147,-0.0010347811116471117,0.002281639890498727,0.0020980786705018023,0.0023167327493363522,0.0018033936547817825,-0.0010344618897191247,-0.0027330597140441796,0.002066871536463285,-0.0043476021312342595,-0.0015133584412818642,-0.0006086931368798575,-0.0006195998041773613,-5.435264488787162e-05,-0.0014766078335320557,0.001239790909944617,-0.004791654672578132,0.0038331666367692483,0.004348673803325854,0.0027939648405805634,0.0004028809547731709,-0.0008573017989420302,0.0006401743899675874,-0.0020832665694932168,3.818678887300014e-06,0.001024278343753521,-0.0022998635012740007,-0.0005801729388075003,0.0008331765153142861,-0.003189600790912723
