Wavelength_nm,Reflection
505.47,0.7014898327419815
505.48,0.6718578241762381
505.49,0.6070655301898764
505.5,0.49707725690095833
505.51,0.35051565168240406
505.52,0.24795887759746488
505.53,0.2957580782903632
505.54,0.43960274682050204
505.55,0.56841317489142
505.56,0.650623734169762
505.57,0.6933095477449468
505.58,0.705479963698671
505.59,0.6900835262580365
505.6,0.643327107562611
505.61,0.5556009566710695
505.62,0.4215282594286376
505.63,0.28181935700105565
505.64,0.2540123601908727
505.65,0.370509010624295
505.66,0.5154780931716997
505.67,0.6192675750280445
505.68,0.6785102873285163
505.69,0.7035152583651639
505.7,0.7002151077419582
505.71,0.6677489964505035
505.72,0.5985823322219228
505.73,0.48276591619476217
505.74,0.3340901280236334
505.75,0.2449660603691571
505.76,0.31248091597267397
505.77,0.46049906842764476
505.78,0.5838884347005943
505.79,0.6598565613421128
505.8,0.6973202127163625
505.81,0.7046793415169634
505.82,0.6837478930295212
505.83,0.6293645573723257
505.84,0.5311041776619151
505.85,0.3883267634516805
505.86,0.26130913663336
505.87,0.27208652195433125
505.88,0.40803951652786596
505.89,0.5466726570952796
505.9,0.6388156797840956
505.91,0.6883243228352768
505.92,0.7052627997981316
505.93,0.6938189886677092
505.94,0.651068732192431
505.95,0.5676173512832605
505.96,0.4361137599614003
505.97,0.2911416158974464
505.98,0.25065973841813755
505.99,0.36229552469703574
506.0,0.5100849503384594
506.01,0.6169421499871369
506.02,0.6778115796510293
506.03,0.7033542188733947
506.04,0.6997818604207914
506.05,0.6661428158325897
506.06,0.5944736910770162
506.07,0.4747225175532154
506.08,0.32431913075457824
506.09,0.24469494204699047
506.1,0.32595161280106105
506.11,0.4765454451238397
506.12,0.5958351198402072
506.13,0.6669784619473492
506.14,0.7000834922662027
506.15,0.7029860817819279
506.16,0.6764016942347384
506.17,0.6137517321788053
506.18,0.5041604560816425
506.19,0.35455840399908717
506.2,0.24840247437326038
506.21,0.29966750001166237
506.22,0.4480698860143667
506.23,0.5770283461700451
506.24,0.6569284227462736
506.25,0.6963873465487972
506.26,0.7044452856624545
506.27,0.683159634558194
506.28,0.6271110102154165
506.29,0.5253751498354583
506.3,0.3787692220780675
506.31,0.25617427660783665
506.32,0.28242701032007145
506.33,0.4260420840408785
506.34,0.5618607034963677
506.35,0.6486282584778627
506.36,0.6930276674601925
506.37,0.7049134040378128
506.38,0.6873448652962082
506.39,0.6357613365326257
506.4,0.5394186565800239
506.41,0.39575227678092495
506.42,0.26380549755884114
506.43,0.2724083206406404
506.44,0.41120849566169854
506.45,0.5513722239293445
506.46,0.6428498922975228
506.47,0.6905832291317137
506.48,0.7049224031254849
506.49,0.6895775108840042
506.5,0.6405101650137721
506.51,0.5471192942063728
506.52,0.40519470857017637
506.53,0.26867959173211803
506.54,0.2678684178611955
506.55,0.40385423391400016
506.56,0.5462478393145398
506.57,0.6401165115121161
506.58,0.6894311157869938
506.59,0.7047976705119633
506.6,0.690216246212165
506.61,0.641813356475749
506.62,0.5489729978582242
506.63,0.40708871996198664
506.64,0.26952987136348083
506.65,0.26774865309345935
506.66,0.4040324925569428
506.67,0.5468020512312892
506.68,0.6406648889910762
506.69,0.6897297852479821
506.7,0.7046626811835784
506.71,0.689382441746851
506.72,0.6398082015649081
506.73,0.545115984532201
506.74,0.4014655199484734
506.75,0.2662072958782617
506.76,0.2719585188777643
506.77,0.41171627995163096
506.78,0.5529815567594633
506.79,0.6444289783079266
506.8,0.691411230463989
506.81,0.7044400442818789
506.82,0.6869681077509648
506.83,0.6343245326028093
506.84,0.5353234118092204
506.85,0.38834933841922836
506.86,0.2596361908704915
506.87,0.2813857485048644
506.88,0.4267979826428522
506.89,0.5643680336776989
506.9,0.6510458512694822
506.91,0.6941851971225349
506.92,0.7038516196572269
506.93,0.6826300140839997
506.94,0.6248738834150872
506.95,0.5190229288323127
506.96,0.3679091428285168
506.97,0.25197551855702777
506.98,0.2976424101780863
506.99,0.4489398018838193
507.0,0.5801828662412108
507.01,0.659883253843171
507.02,0.697554029072787
507.03,0.7024160619420773
507.04,0.6757682265901132
507.05,0.6106180244577759
507.06,0.49534680590725194
507.07,0.34086262440425114
507.08,0.2468594488728406
507.09,0.32250951445837567
507.1,0.47735331588598523
507.11,0.5993131235978155
507.12,0.670085817207185
507.13,0.7008324016542398
507.14,0.699437889614732
507.15,0.6654835651536184
507.16,0.5903235766336308
507.17,0.463297752658782
507.18,0.3092362231358828
507.19,0.24938230072497855
507.2,0.35710719619069436
507.21,0.510637033268164
507.22,0.6203787840711874
507.23,0.6806321867672277
507.24,0.7031619753213124
507.25,0.693977976790212
507.26,0.6505064057983502
507.27,0.5623296829242309
507.28,0.4221998003821638
507.29,0.2775039455132134
507.3,0.26527685095054665
507.31,0.4010363755668177
507.32,0.5467916966513288
507.33,0.6418418615913464
507.34,0.690388673154707
507.35,0.7035069931085872
507.36,0.6847913263529336
507.37,0.6290930364858144
507.38,0.5246162928752411
507.39,0.3727586930895766
507.4,0.2536655736199951
507.41,0.29889391085842476
507.42,0.45195576323974035
507.43,0.583445550991268
507.44,0.6621303822111576
507.45,0.6981392545472729
507.46,0.7006130162131914
507.47,0.6702151361136754
507.48,0.5989092492074061
507.49,0.47521773177909604
507.5,0.3191384354752103
