intercept_um,process_id,rmse_um,slope
0.26623668816390983,0,0.004592563639532177,1.0007124643768448
0.13124343782841233,1,2.033691978340166e-13,1.000824958752124
0.3149842507855051,2,0.005303035707098061,1.000674966251751
