Wavelength_nm,Reflection
400.0,0.1952288649813324
401.0,0.19591128452405138
402.0,0.1965919598165885
403.0,0.19727098470798066
404.0,0.19794845148150259
405.0,0.19862445083320723
406.0,0.1992990718528082
407.0,0.19997240200680388
408.0,0.2006445271237447
409.0,0.20131553138156064
410.0,0.20198549729685272
411.0,0.20265450571606303
412.0,0.20332263580844415
413.0,0.20398996506074132
414.0,0.20461739546571567
415.0,0.20501786602690253
416.0,0.20541944353688765
417.0,0.2058222014999172
418.0,0.20622620875804432
419.0,0.20663153185251004
420.0,0.20703823505484797
421.0,0.20744638039833707
422.0,0.20785602770976347
423.0,0.20826723464145727
424.0,0.20868005670355771
425.0,0.20909454729648258
426.0,0.20951075774356437
427.0,0.2099287373238134
428.0,0.2103485333047959
429.0,0.21077019097557334
430.0,0.21119375367970186
431.0,0.21161926284824367
432.0,0.21204675803277873
433.0,0.21247627693838717
434.0,0.21290785545658386
435.0,0.21334152769817816
436.0,0.21377732602604393
437.0,0.21421528108777863
438.0,0.21465542184823502
439.0,0.21509777562190213
440.0,0.2155423681051288
441.0,0.21598922340816595
442.0,0.21643836408701725
443.0,0.21688981117508718
444.0,0.21740947793461912
445.0,0.21797736805536727
446.0,0.2185467993127449
447.0,0.2191177933943679
448.0,0.2196903706376073
449.0,0.22026455005579162
450.0,0.22084034936430041
451.0,0.22141778500653336
452.0,0.22199687217974637
453.0,0.22257762486074528
454.0,0.22316005583140913
455.0,0.2237441767040556
456.0,0.22432999794661643
457.0,0.2249175289076297
458.0,0.22550677784102624
459.0,0.22609775193071366
460.0,0.22669045731493864
461.0,0.22728489911042973
462.0,0.22788108143630864
463.0,0.22847900743775948
464.0,0.22907867930946404
465.0,0.22968009831877695
466.0,0.23028326482865566
467.0,0.2308881828083578
468.0,0.23149484750615937
469.0,0.2321032561137274
470.0,0.23271340560205553
471.0,0.2333252921484877
472.0,0.23393891115803178
473.0,0.23455425728439394
474.0,0.23517132445072894
475.0,0.23579010587011046
476.0,0.2364105940657109
477.0,0.2370327808906994
478.0,0.2376372342472804
479.0,0.23822204394514457
480.0,0.23880844842449972
481.0,0.23939643831506355
482.0,0.23998600377559556
483.0,0.24057713450726348
484.0,0.24116981976683102
485.0,0.24176404837966947
486.0,0.24235980875259247
487.0,0.24295708888650816
488.0,0.24355587638889709
489.0,0.24415615848610525
490.0,0.2447579220354644
491.0,0.24536115353722154
492.0,0.24596583914629921
493.0,0.2465719646838692
494.0,0.24717951564874707
495.0,0.24778847722860936
496.0,0.24839883431102988
497.0,0.24901057149433634
498.0,0.24962367309828995
499.0,0.25023812317458904
500.0,0.25085390551718967
501.0,0.251471003672457
