Wavelength_nm,Reflection
500.0,0.5852480942404378
500.00999999999993,0.5051393077366397
500.01999999999987,0.404353869932157
500.02999999999986,0.3079080052490666
500.0399999999998,0.2646546484720683
500.0499999999998,0.3051072445548674
500.0599999999997,0.4008413319855869
500.0699999999997,0.5024777561907391
500.07999999999964,0.5837908934978897
500.0899999999996,0.6400928405236394
500.09999999999957,0.6744465249464588
500.1099999999995,0.6904660278853498
500.1199999999995,0.6901362290797874
500.1299999999994,0.673377357362708
500.1399999999994,0.6380336562675458
500.14999999999935,0.5803167820673888
500.1599999999993,0.49714710222027586
500.1699999999993,0.39392342045479645
500.1799999999992,0.29906519724268943
500.1899999999992,0.26393725326637774
500.19999999999914,0.31419832431849626
500.2099999999991,0.4145685230834727
500.21999999999906,0.515640427166842
500.229999999999,0.5942261148501686
500.239999999999,0.6474779484137488
500.2499999999989,0.6789831345453969
500.2599999999989,0.6922910984253299
500.26999999999884,0.6891069458529909
500.27999999999884,0.6689664585154014
500.28999999999877,0.6292705429773852
500.2999999999987,0.5659364328652029
500.3099999999987,0.47658178746513435
500.31999999999863,0.3703151692563934
500.3299999999986,0.28296956654129285
500.33999999999855,0.26753863314121046
500.34999999999854,0.33583428295064405
500.3599999999985,0.4416324070233874
500.3699999999984,0.5391769142818579
500.3799999999984,0.6116106919645323
500.38999999999834,0.6589355841258402
500.39999999999833,0.6852474593277985
500.40999999999826,0.6937612465297296
500.41999999999825,0.6855981331019343
500.4299999999982,0.6596072358532392
500.4399999999981,0.612501602052966
500.4499999999981,0.5400192505217462
500.45999999999805,0.4419031518666951
500.46999999999804,0.33502648991325445
500.479999999998,0.26624481994552307
500.48999999999796,0.28316455631093873
500.4999999999979,0.372986639071992
500.50999999999783,0.4808434203566467
500.5199999999978,0.5705646069583539
500.52999999999776,0.6335027828106535
500.53999999999775,0.6723961327708042
500.5499999999977,0.6914290133782246
500.5599999999977,0.6931053621494153
500.5699999999976,0.6776238229084702
500.57999999999754,0.6428331821552333
500.58999999999753,0.5846291534365213
500.59999999999746,0.49933487250758035
500.60999999999746,0.39219545829069635
500.6199999999974,0.294101352697892
500.6299999999974,0.2615289715582778
500.6399999999973,0.31964046017489417
500.64999999999725,0.42612964985948304
500.65999999999724,0.5287515071900069
500.6699999999972,0.6059616578827935
500.67999999999716,0.6566597013545564
500.6899999999971,0.685163557966599
500.6999999999971,0.695068656337268
500.709999999997,0.6877414331953207
500.71999999999696,0.6620982479861777
500.72999999999695,0.6147235629870954
500.7399999999969,0.5410329807061616
500.7499999999969,0.4405335744038804
500.7599999999968,0.3311208952317142
500.7699999999968,0.26304741501913204
500.77999999999673,0.28546138934308113
500.78999999999667,0.38085587970051743
500.79999999999666,0.49071259422584523
500.8099999999966,0.5796858961870168
500.8199999999966,0.6407554652807801
500.8299999999965,0.6774490947360264
500.8399999999965,0.6940948511969806
500.84999999999644,0.6930089573667478
500.8599999999964,0.6739950912513024
500.86999999999637,0.634343675863255
500.8799999999963,0.5694444762365223
500.8899999999963,0.4762127961500964
