wavelength_um,reflectance_Rp
0.20576028801440074,0.8049665781319137
0.20578028901445072,0.83044509669643
0.20580029001450073,0.844565059369047
0.20582029101455074,0.8500738685065722
0.20584029201460075,0.847941904579083
0.20586029301465075,0.8376882059791958
0.20588029401470076,0.8171841193589103
0.20590029501475074,0.781827719545144
0.20592029601480075,0.7227230816366799
0.20594029701485075,0.6235438564912533
0.20596029801490076,0.45918009865306997
0.20598029901495077,0.2216365201200583
0.20600030001500075,0.03389342273069206
0.20602030101505076,0.1178455434996365
0.20604030201510076,0.3633365074111838
0.20606030301515077,0.5640760188913441
0.20608030401520078,0.6888577700003043
0.20610030501525078,0.7627361595474393
0.20612030601530076,0.8065098384231961
0.20614030701535077,0.8319523029541115
0.20616030801540078,0.8451721267886677
0.20618030901545079,0.8490242046307093
0.2062003100155008,0.8442457969621686
0.2062203110155508,0.8297262450300984
0.20624031201560078,0.8020247965543473
0.2062603130156508,0.7538706034535388
0.2062803140157008,0.6710548725937976
0.2063003150157508,0.5285027018254577
0.2063203160158008,0.3015522081747882
0.20634031701585082,0.06446553864749122
0.2063603180159008,0.07830253301074463
0.2063803190159508,0.3245318802238947
0.2064003200160008,0.5460421968558493
0.20642032101605082,0.6828206994583228
0.20644032201610082,0.7617523219088549
0.20646032301615083,0.8072518985287853
0.2064803240162008,0.8328478091689079
0.20650032501625082,0.845306652876952
0.20652032601630083,0.8475868201688357
0.20654032701635083,0.8401389411631235
0.20656032801640084,0.8210751055854892
0.20658032901645085,0.7852719718922189
0.20660033001650083,0.721907020013724
0.20662033101655083,0.6098041420661023
0.20664033201660084,0.41620173646734315
0.20666033301665085,0.14951343876605505
0.20668033401670086,0.033995092513193596
0.20670033501675084,0.23973963385340952
0.20672033601680084,0.4939538874682926
0.20674033701685085,0.6572958816851289
0.20676033801690086,0.7497743426342884
0.20678033901695086,0.8017254542697057
0.20680034001700087,0.8303350416260491
0.20682034101705085,0.8440396942603603
0.20684034201710086,0.8464451252324765
0.20686034301715087,0.838083825332354
0.20688034401720087,0.8166392376472934
0.20690034501725088,0.7757443872342569
0.2069203460173009,0.7016634782787063
0.20694034701735087,0.5674392839267718
0.20696034801740087,0.3377526511032655
0.20698034901745088,0.07440141110272977
0.2070003500175009,0.0881055332134596
0.2070203510175509,0.3584875484535456
0.2070403520176009,0.5819661830643802
0.20706035301765088,0.7108309940748185
0.2070803540177009,0.7815289107326625
0.2071003550177509,0.8200947343540975
0.2071203560178009,0.8395446923365759
0.2071403570178509,0.8456800562833895
0.2071603580179009,0.8401463069350129
0.2071803590179509,0.8212685420756912
0.2072003600180009,0.7831030650995201
0.2072203610180509,0.7120879547105401
0.20724036201810092,0.5804579421207607
0.20726036301815093,0.3486996566865336
0.2072803640182009,0.07574186377410863
0.20730036501825091,0.096773795383783
0.20732036601830092,0.3786018016000962
0.20734036701835093,0.5999816436869577
0.20736036801840094,0.7236394072802974
0.20738036901845094,0.7899477401975727
0.20740037001850092,0.8250410960576848
0.20742037101855093,0.8413826736241251
0.20744037201860094,0.8441108579636776
0.20746037301865095,0.8339590904159018
0.20748037401870095,0.8076298424641708
0.20750037501875096,0.7558012409045721
0.20752037601880094,0.6576209141253387
0.20754037701885095,0.4735178812961676
0.20756037801890095,0.18572087373462937
0.20758037901895096,0.03700556240876144
0.20760038001900097,0.27007580371930495
0.20762038101905098,0.5372642930565036
0.20764038201910096,0.6931572936293049
0.20766038301915096,0.7752307894494311
0.20768038401920097,0.8180375109589447
0.20770038501925098,0.8384327173456855
0.20772038601930098,0.8434805965185243
0.207740387019351,0.8347393649093354
0.20776038801940097,0.8091703211811104
0.20778038901945098,0.7571693752918248
0.20780039001950099,0.6565047516092724
0.207820391019551,0.4641807745552786
0.207840392019601,0.16608171193171017
0.20786039301965098,0.0474950008771834
0.207880394019701,0.31142198779269353
0.207900395019751,0.5699468716971086
0.207920396019801,0.713316538437381
0.207940397019851,0.7870992943940125
0.20796039801990102,0.8244273479281159
0.20798039901995102,0.8405068643939995
0.208000400020001,0.841119505176603
0.208020401020051,0.8263730191784279
0.20804040202010102,0.790710188173209
0.20806040302015102,0.7190899768806808
0.20808040402020103,0.577835696613233
0.208100405020251,0.31761255399196286
0.20812040602030102,0.047670580301637476
0.20814040702035103,0.17824678567411173
0.20816040802040103,0.4823994694859234
0.20818040902045104,0.670902763055876
0.20820041002050105,0.7669386368660217
0.20822041102055103,0.8150523254987196
0.20824041202060103,0.8369679833679227
0.20826041302065104,0.8413600592432644
0.20828041402070105,0.8297641143291917
0.20830041502075106,0.79758729005185
0.20832041602080106,0.7307562518412383
0.20834041702085104,0.5962965788680556
0.20836041802090105,0.34053008957842695
0.20838041902095106,0.054360465117103185
0.20840042002100106,0.17387733605335143
0.20842042102105107,0.4851669322942715
0.20844042202110108,0.6756347914500856
0.20846042302115106,0.7708061368740379
0.20848042402120107,0.8174465621037049
0.20850042502125107,0.8376287777992645
0.20852042602130108,0.8397222218746689
