Wavelength(um),Intensity
5.027199999999876212e-01,3.397031501462859787e-02
5.027299999999875757e-01,2.676796268758111635e-02
5.027399999999875302e-01,2.781635194519258003e-02
5.027499999999874847e-01,3.975556573653581810e-02
5.027599999999874392e-01,6.034698735825572841e-02
5.027699999999873937e-01,6.024561075990750303e-02
5.027799999999873481e-01,3.976826079911988804e-02
5.027899999999873026e-01,2.794847216738173198e-02
5.027999999999872571e-01,2.629502492633343375e-02
5.028099999999872116e-01,3.473049412287371879e-02
5.028199999999871661e-01,5.332016714373247201e-02
5.028299999999871206e-01,6.274171495009010779e-02
5.028399999999870751e-01,4.656324132956071032e-02
5.028499999999870296e-01,3.059607850912528931e-02
5.028599999999869841e-01,2.618939748309631957e-02
5.028699999999869386e-01,3.095324241099021642e-02
5.028799999999868930e-01,4.779503894626076221e-02
5.028899999999868475e-01,6.342746357570643034e-02
5.028999999999868020e-01,5.298293629126499954e-02
5.029099999999867565e-01,3.318361725478168739e-02
5.029199999999867110e-01,2.673454396249668255e-02
5.029299999999866655e-01,2.805562537055530242e-02
5.029399999999866200e-01,4.232806977140618487e-02
5.029499999999865745e-01,6.024765574704443044e-02
5.029599999999865290e-01,5.824710883919752280e-02
5.029699999999864835e-01,3.912633263286232482e-02
5.029799999999864379e-01,2.807281840436985990e-02
5.029899999999863924e-01,2.719900307056963631e-02
5.029999999999863469e-01,3.503471075771762838e-02
5.030099999999863014e-01,5.552375523599688278e-02
5.030199999999862559e-01,6.241281148923718408e-02
5.030299999999862104e-01,4.565286308151342981e-02
5.030399999999861649e-01,2.990478074194070912e-02
5.030499999999861194e-01,2.640219668628309216e-02
5.030599999999860739e-01,3.140504302598988440e-02
5.030699999999860283e-01,4.810787188768318040e-02
5.030799999999859828e-01,6.387279099355186451e-02
5.030899999999859373e-01,5.112130012389246719e-02
5.030999999999858918e-01,3.311875950422090570e-02
5.031099999999858463e-01,2.675363677145491809e-02
5.031199999999858008e-01,2.862198320095497850e-02
5.031299999999857553e-01,4.148361074526513842e-02
5.031399999999857098e-01,6.029641360719133203e-02
5.031499999999856643e-01,5.843597680929880217e-02
5.031599999999856188e-01,3.850411877092489027e-02
5.031699999999855732e-01,2.802628961170368013e-02
5.031799999999855277e-01,2.712116301857274078e-02
5.031899999999854822e-01,3.632110840056050616e-02
5.031999999999854367e-01,5.464504295879741430e-02
5.032099999999853912e-01,6.270266963042672725e-02
5.032199999999853457e-01,4.579749483468651544e-02
5.032299999999853002e-01,3.031418849292421419e-02
5.032399999999852547e-01,2.676572160824954721e-02
5.032499999999852092e-01,3.114978879327477690e-02
5.032599999999851637e-01,4.964928528655830620e-02
5.032699999999851181e-01,6.377093105029649212e-02
5.032799999999850726e-01,5.115465756831932831e-02
5.032899999999850271e-01,3.361054080322546656e-02
5.032999999999849816e-01,2.738328441108956249e-02
5.033099999999849361e-01,2.865304855597376049e-02
5.033199999999848906e-01,4.128249119613959517e-02
5.033299999999848451e-01,6.033156278405888556e-02
5.033399999999847996e-01,5.650587061601009681e-02
5.033499999999847541e-01,3.834463544600863472e-02
5.033599999999847086e-01,2.726812922475979964e-02
5.033699999999846630e-01,2.729368320290933778e-02
5.033799999999846175e-01,3.512074172848787118e-02
5.033899999999845720e-01,5.518066850712815413e-02
5.033999999999845265e-01,6.316467351880716841e-02
5.034099999999844810e-01,4.447631950701059350e-02
5.034199999999844355e-01,2.940478257911927074e-02
5.034299999999843900e-01,2.593799046095775912e-02
