Wavelength(um),Intensity
0.40356000000000003,0.8048965135848518
0.40357,0.7338604045751157
0.40358,0.527990776263576
0.40358999999999995,0.1218233568174698
0.4036,0.2720093844744756
0.40361,0.6282786400263752
0.40362,0.769680800250509
0.40363,0.8145403973583534
0.40364,0.8093578481279627
0.40364999999999995,0.7490742590340823
0.40366,0.5700609200546594
0.40367000000000003,0.1722332136779666
0.40368,0.2097058518991375
0.40369,0.594378240483652
0.4037,0.7577589391493093
0.40370999999999996,0.8117315832587682
0.40372,0.8129184771672227
0.40373000000000003,0.762481781024098
0.40374,0.6077555813973932
0.40375,0.2329467800394384
0.40376,0.1515176616383862
0.40376999999999996,0.5545646054632206
0.40378,0.7435338977106182
0.40379000000000004,0.807859924535269
0.4038,0.8155728088971179
0.40381,0.7742149272570599
0.40382,0.6412161042057172
0.40382999999999997,0.2987867251486771
0.40384,0.1039862424265418
0.40385000000000004,0.5080099034875395
0.40386,0.726559243313626
0.40387,0.8027855128362014
0.40388,0.817303242100396
0.40388999999999997,0.7843919624578616
0.4039,0.6707011602733848
0.40391000000000005,0.3652286810512149
0.40392,0.0743927560706292
0.40393,0.4540630434471165
0.40394,0.706283788585181
0.40395,0.7963335919350026
0.40396,0.8180779722765551
0.40397000000000005,0.7931156258515177
0.40398,0.6965278991132215
0.40399,0.4289229093579226
0.404,0.0687905546028643
0.40401,0.3925683956068413
0.40402,0.6820302573586016
0.40403,0.7882853137064781
0.40404,0.8178482497802742
0.40405,0.8004718521073568
0.40406,0.7190316775208236
0.40407,0.4877679647494271
0.40408,0.0897327427416707
0.40408999999999995,0.3244015590821776
0.4041,0.6529757573433456
0.40411,0.7783658161565424
0.40412,0.8165448854200236
0.40413,0.8065287512517629
0.40414,0.7385402326686628
0.40414999999999995,0.5407114964874215
0.40416,0.135025266056388
0.40417000000000003,0.252240410571525
0.40418,0.6181425912073766
0.40419,0.7662288858302845
0.4042,0.8140737366309384
0.40420999999999996,0.8113355967543349
0.40422,0.7553582638819507
0.40423000000000003,0.5874555903371927
0.40424,0.1984346012793511
0.40425,0.1814080423298635
0.40426,0.5764178324411299
0.40426999999999996,0.751437396133238
0.40428,0.8103098215558837
0.40429000000000004,0.8149215967259139
0.4043,0.7697590661520857
0.40431,0.6281785121122866
0.40432,0.2719164459557909
0.40432999999999997,0.1202518238700119
0.40434,0.5266384134954702
0.40435000000000004,0.7334388284203893
0.40436,0.8050895921651657
0.40437,0.817294228805073
0.40438,0.7819806572654805
0.40438999999999997,0.6633190897102096
0.4044,0.3479739982548918
0.40441000000000005,0.0791424512677479
0.40442,0.467808962589626
0.40443,0.7115357871743689
0.40444,0.7982007438411155
0.40445,0.8184369030676399
0.40446,0.7922245526774768
0.40447000000000005,0.6934292190059697
0.40448,0.4210588979148939
0.40449,0.0674575919786332
0.4045,0.3995603409385619
0.40451,0.6848531804158319
0.40452,0.7893687437665892
0.40452999999999995,0.8183056761683482
0.40454,0.8006558992765412
0.40455,0.7190823180361516
0.40456,0.4878556221494279
0.40457,0.0894894880235089
0.40458,0.3229810892005128
0.40458999999999995,0.6523080595138687
0.4046,0.7782390322768289
0.40461,0.8168246688022299
0.40462,0.8074040787141956
0.40463,0.740821644091805
0.40464,0.5468823091976178
0.40464999999999995,0.1420225347217336
0.40466,0.2418695528372481
0.40467000000000003,0.6125978295529306
0.40468,0.764353632421035
0.40469,0.8138797297186875
0.4047,0.8125631554152164
0.40470999999999996,0.759134462588169
0.40472,0.597886575684335
0.40473000000000003,0.2157009139272723
0.40474,0.1640725566681987
0.40475,0.5642428909335897
0.40476,0.7471208218917549
0.40476999999999996,0.8093097322707256
0.40478,0.8161917002485413
0.40479000000000004,0.7744417288537093
0.4048,0.6413120905862782
0.40481,0.2991259753926444
0.40482,0.1017735774154703
0.40482999999999997,0.5057588849765879
0.40484,0.7257769120253466
0.40485000000000004,0.8028946710406011
0.40486,0.818311589919301
0.40487,0.7870963286702413
0.40488,0.6779230065716696
0.40488999999999997,0.3826534115555976
0.4049,0.0689556896741324
0.40491000000000005,0.4360986097805638
0.40492,0.6993408462817742
0.40493,0.7943394352499815
0.40494,0.8189053781511403
0.40495,0.7973854702206628
0.40496,0.7085750752673332
0.40497000000000005,0.4600591515016063
0.40498,0.0755629537175162
0.40499,0.3555787699813111
0.405,0.6665671240596713
0.40501,0.783251774469361
0.40502,0.8179117626272894
0.40502999999999995,0.8055345407332523
0.40504,0.7340922017913067
0.40505,0.5283386637301141
0.40506,0.1217263439405036
0.40507,0.2674880182975338
0.40508,0.6259145100679052
0.40508999999999995,0.769112587137335
0.4051,0.8152185275924089
0.40511,0.8117108169846385
0.40512,0.7552089047491162
0.40513,0.5867214846286283
0.40514,0.1973034106169574
0.40514999999999995,0.1801583173688731
0.40516,0.5755752772575095
0.40517000000000003,0.7512364244496719
0.40518,0.8106521137593469
0.40519,0.8160260385947018
0.4052,0.7725499870534012
0.40520999999999996,0.6356862474665051
0.40522,0.2873742464504362
0.40523000000000003,0.108068382898613
0.40524,0.5136666045938678
