Wavelength(um),Intensity
0.50303,0.534008
0.50304,0.534478
0.50305,0.534947
0.50306,0.535414
0.50307,0.53588
0.50308,0.536344
0.5030899999999999,0.536807
0.5031,0.537268
0.5031100000000001,0.537728
0.50312,0.538186
0.50313,0.538643
0.50314,0.539098
0.50315,0.539552
0.50316,0.540004
0.50317,0.540454
0.50318,0.540904
0.50319,0.541351
0.5032,0.541797
0.5032099999999999,0.542242
0.50322,0.542685
0.5032300000000001,0.543126
0.50324,0.543566
0.50325,0.544005
0.50326,0.544442
0.50327,0.544877
0.50328,0.545311
0.50329,0.545743
0.5033,0.546174
0.50331,0.546603
0.50332,0.547031
0.5033299999999999,0.547457
0.50334,0.547881
0.5033500000000001,0.548304
0.50336,0.548726
0.50337,0.549146
0.50338,0.549564
0.50339,0.549981
0.5034,0.550396
0.50341,0.55081
0.50342,0.551222
0.50343,0.551633
0.50344,0.552042
0.50345,0.552449
0.50346,0.552855
0.50347,0.553259
0.50348,0.553662
0.50349,0.554063
0.5035,0.554463
0.50351,0.554861
0.50352,0.555257
0.5035299999999999,0.555652
0.50354,0.556046
0.50355,0.556437
0.50356,0.556828
0.50357,0.557216
0.50358,0.557603
0.50359,0.557989
0.5036,0.558373
0.50361,0.558755
0.50362,0.559136
0.50363,0.559515
0.50364,0.559893
0.5036499999999999,0.560269
0.50366,0.560644
0.5036700000000001,0.561016
0.50368,0.561388
0.50369,0.561758
0.5037,0.562126
0.50371,0.562492
0.5037200000000001,0.562858
0.50373,0.563221
0.50374,0.563583
0.50375,0.563943
0.50376,0.564302
0.5037699999999999,0.564659
0.50378,0.565015
0.5037900000000001,0.565369
0.5038,0.565721
0.50381,0.566072
0.50382,0.566422
0.50383,0.566769
0.50384,0.567115
0.50385,0.56746
0.50386,0.567803
0.50387,0.568144
0.50388,0.568484
0.50389,0.568823
0.5039,0.569159
0.5039100000000001,0.569494
0.50392,0.569828
0.50393,0.57016
0.5039399999999999,0.57049
0.50395,0.570819
0.50396,0.571147
0.50397,0.571472
0.50398,0.571797
0.50399,0.572119
0.504,0.57244
0.50401,0.57276
0.50402,0.573077
0.50403,0.573394
0.50404,0.573708
0.50405,0.574022
0.50406,0.574333
0.50407,0.574643
0.50408,0.574952
0.5040899999999999,0.575259
0.5041,0.575564
0.5041100000000001,0.575868
0.50412,0.57617
0.50413,0.576471
0.50414,0.57677
0.50415,0.577067
0.50416,0.577363
0.50417,0.577658
0.50418,0.577951
0.50419,0.578242
0.5042,0.578532
0.5042099999999999,0.57882
0.50422,0.579107
0.5042300000000001,0.579392
0.50424,0.579675
0.50425,0.579957
