Wavelength(um),Intensity
4.299074768692173198e-01,9.903491163419000281e-24
4.300075018754688783e-01,9.456689063376999396e-24
4.301075268817204367e-01,8.981677858428000038e-24
4.302075518879719951e-01,8.499935195819999504e-24
4.303075768942236090e-01,8.036200095444999439e-24
4.304076019004751674e-01,7.617401233295000402e-24
4.305076269067267258e-01,7.270919900045000273e-24
4.306076519129782842e-01,7.021907155635000238e-24
4.307076769192298427e-01,6.889699038788000708e-24
4.308077019254814011e-01,6.884128119368000478e-24
4.309077269317329595e-01,7.003218678947000006e-24
4.310077519379845179e-01,7.233464745109999594e-24
4.311077769442360763e-01,7.552523957901000050e-24
4.312078019504876347e-01,7.932952488141000010e-24
4.313078269567391931e-01,8.345593477824000630e-24
4.314078519629907515e-01,8.762031405430999503e-24
4.315078769692423100e-01,9.156214913238999598e-24
4.316079019754939239e-01,9.505571518511999741e-24
4.317079269817454823e-01,9.791854820999000185e-24
4.318079519879970407e-01,1.000181441785999983e-23
4.319079769942485991e-01,1.012767465597000070e-23
4.320080020005001575e-01,1.016736829014999993e-23
4.321080270067517159e-01,1.012447692082000006e-23
4.322080520130032744e-01,1.000785931773999984e-23
4.323080770192548328e-01,9.830983373415999399e-24
4.324081020255063912e-01,9.611003988060999772e-24
4.325081270317579496e-01,9.367638191342999766e-24
4.326081520380095080e-01,9.121876800166000361e-24
4.327081770442610664e-01,8.894546716666000593e-24
4.328082020505126248e-01,8.704724038532999736e-24
4.329082270567642388e-01,8.568032457857000305e-24
4.330082520630157972e-01,8.494967384990000596e-24
4.331082770692673556e-01,8.489530488501999943e-24
4.332083020755189140e-01,8.548537315077000435e-24
4.333083270817704724e-01,8.661866532227999570e-24
4.334083520880220308e-01,8.813663200374999905e-24
4.335083770942735892e-01,8.984237359197999849e-24
4.336084021005251476e-01,9.152266973528000320e-24
4.337084271067767061e-01,9.296950489694999949e-24
4.338084521130282645e-01,9.399876938642000554e-24
4.339084771192798229e-01,9.446499432942999835e-24
4.340085021255314368e-01,9.427173264693000691e-24
4.341085271317829397e-01,9.337760353791999987e-24
4.342085521380345536e-01,9.179828264665999657e-24
4.343085771442861120e-01,8.960497440673999707e-24
4.344086021505376705e-01,8.692014763655000210e-24
4.345086271567892289e-01,8.391143539934000464e-24
4.346086521630407873e-01,8.078439306835000723e-24
4.347086771692923457e-01,7.777404673924000487e-24
4.348087021755439041e-01,7.513377915238999741e-24
4.349087271817954625e-01,7.311858857909000310e-24
4.350087521880470209e-01,7.195964238285999667e-24
4.351087771942985793e-01,7.183046822584000419e-24
4.352088022005501378e-01,7.281223104364000696e-24
4.353088272068017517e-01,7.487135721172999994e-24
4.354088522130533101e-01,7.786004777082000553e-24
4.355088772193048685e-01,8.153909780543999319e-24
4.356089022255564269e-01,8.561257286229000093e-24
4.357089272318079853e-01,8.976278333924999874e-24
4.358089522380595437e-01,9.367920222172999540e-24
4.359089772443111022e-01,9.708017665914999626e-24
4.360090022505626606e-01,9.972860931386999283e-24
4.361090272568142190e-01,1.014429230322000004e-23
4.362090522630657774e-01,1.021040549882000012e-23
4.363090772693173358e-01,1.016588125710000040e-23
4.364091022755688942e-01,1.001198920172999957e-23
4.365091272818204526e-01,9.756314747058999783e-24
4.366091522880720666e-01,9.412315144091000159e-24
4.367091772943236250e-01,8.998852183160000708e-24
4.368092023005751834e-01,8.539864339713999334e-24
4.369092273068267418e-01,8.064283987711999732e-24
4.370092523130783002e-01,7.606101818812000320e-24
4.371092773193298586e-01,7.204042404569999837e-24
4.372093023255814170e-01,6.899672613847000243e-24
4.373093273318329754e-01,6.732433688255999324e-24
4.374093523380845339e-01,6.731298461843000226e-24
4.375093773443360923e-01,6.906056279044999475e-24
4.376094023505876507e-01,7.243629494423999872e-24
4.377094273568392646e-01,7.712007434592000642e-24
4.378094523630907675e-01,8.268672839738000529e-24
4.379094773693423814e-01,8.868552854345000238e-24
4.380095023755939398e-01,9.469119740745000626e-24
4.381095273818454983e-01,1.003294328961000031e-23
4.382095523880970567e-01,1.052879118038000014e-23
4.383095773943486151e-01,1.093207342722000057e-23
4.384096024006001735e-01,1.122498573603000011e-23
4.385096274068517319e-01,1.139644593709999974e-23
4.386096524131032903e-01,1.144182606008000070e-23
4.387096774193548487e-01,1.136248554476999999e-23
4.388097024256064072e-01,1.116515363321000028e-23
4.389097274318579656e-01,1.086125953429000001e-23
4.390097524381095795e-01,1.046634831122999999e-23
4.391097774443611379e-01,9.999733309505999999e-24
4.392098024506126963e-01,9.484504568717999439e-24
4.393098274568642547e-01,8.947909467457999289e-24
4.394098524631158131e-01,8.421900891304999430e-24
4.395098774693673715e-01,7.943253604342000287e-24
4.396099024756189300e-01,7.552108298624999826e-24
4.397099274818704884e-01,7.287501918257000367e-24
4.398099524881220468e-01,7.179384739591999455e-24
4.399099774943736052e-01,7.239537868408000664e-24
4.400100025006251636e-01,7.456622036996999306e-24
4.401100275068767220e-01,7.798990847844000097e-24
4.402100525131282804e-01,8.223300917071000643e-24
4.403100775193798944e-01,8.683729497595000263e-24
4.404101025256314528e-01,9.138369176546000718e-24
4.405101275318830112e-01,9.552432998142000495e-24
4.406101525381345696e-01,9.899319708264000135e-24
4.407101775443861280e-01,1.016056584966000001e-23
