Wavelength(um),Intensity
4.112028007001750640e-01,2.337719984289000113e-15
4.113028257064266224e-01,2.326397364726999870e-15
4.114028507126781808e-01,2.315905479544999843e-15
4.115028757189297393e-01,2.303771866832000100e-15
4.116029007251812977e-01,2.292895712622999811e-15
4.117029257314328561e-01,2.281077152500999981e-15
4.118029507376844700e-01,2.268952130933999805e-15
4.119029757439360284e-01,2.257674814364999889e-15
4.120030007501875868e-01,2.244757858350000195e-15
4.121030257564391452e-01,2.233028741990999875e-15
4.122030507626907037e-01,2.220420309941000148e-15
4.123030757689422621e-01,2.207429380878999871e-15
4.124031007751938205e-01,2.195302993793000068e-15
4.125031257814453789e-01,2.181547329838000123e-15
4.126031507876969373e-01,2.168909159605000116e-15
4.127031757939484957e-01,2.155460675782000182e-15
4.128032008002000541e-01,2.141558162669999890e-15
4.129032258064516125e-01,2.128536768887999838e-15
4.130032508127031710e-01,2.113905589449999939e-15
4.131032758189547849e-01,2.100321233728000004e-15
4.132033008252063433e-01,2.086002521499999994e-15
4.133033258314579017e-01,2.071165223849999914e-15
4.134033508377094601e-01,2.057226860606000064e-15
4.135033758439610185e-01,2.041710116741000022e-15
4.136034008502125769e-01,2.027170943459000050e-15
4.137034258564641354e-01,2.011980553442000014e-15
4.138034508627156938e-01,1.996215352369000153e-15
4.139034758689672522e-01,1.981368174180000015e-15
4.140035008752188106e-01,1.964986321306000130e-15
4.141035258814703690e-01,1.949514944142000068e-15
4.142035508877219274e-01,1.933483535413999891e-15
4.143035758939735413e-01,1.916831105444999816e-15
4.144036009002250998e-01,1.901117033401000005e-15
4.145036259064766582e-01,1.883925607446999817e-15
4.146036509127282166e-01,1.867581093293000125e-15
4.147036759189797750e-01,1.850775573290000098e-15
4.148037009252313334e-01,1.833314291629999841e-15
4.149037259314828918e-01,1.816813522859000135e-15
4.150037509377344502e-01,1.798906900966000059e-15
4.151037759439860086e-01,1.781787729426999958e-15
4.152038009502375671e-01,1.764314377555999923e-15
4.153038259564891255e-01,1.746163175999000019e-15
4.154038509627406839e-01,1.728995709057999968e-15
4.155038759689922978e-01,1.710508125851999955e-15
4.156039009752438562e-01,1.692753324252999937e-15
4.157039259814954146e-01,1.674757306496999956e-15
4.158039509877469730e-01,1.656073549585999940e-15
4.159039759939985315e-01,1.638396438345000004e-15
4.160040010002500899e-01,1.619497814915999908e-15
4.161040260065016483e-01,1.601281263214000006e-15
4.162040510127532067e-01,1.582940593103000082e-15
4.163040760190047651e-01,1.563914891858000060e-15
4.164041010252563235e-01,1.545917652869000054e-15
4.165041260315078819e-01,1.526809029787999973e-15
4.166041510377594403e-01,1.508335684352000030e-15
4.167041760440109988e-01,1.489857242310999989e-15
4.168042010502626127e-01,1.470707794317999960e-15
4.169042260565141711e-01,1.452605424885999922e-15
4.170042510627657295e-01,1.433510636389000033e-15
4.171042760690172879e-01,1.415006948826000091e-15
4.172043010752688463e-01,1.396616198744000019e-15
4.173043260815204047e-01,1.377578353840000050e-15
4.174043510877719632e-01,1.359601220718999997e-15
4.175043760940235216e-01,1.340757310098000002e-15
4.176044011002750800e-01,1.322462430466000009e-15
4.177044261065266384e-01,1.304394578547999982e-15
4.178044511127781968e-01,1.285711434431000032e-15
4.179044761190297552e-01,1.268095231861999974e-15
4.180045011252813691e-01,1.249740383089999918e-15
4.181045261315329276e-01,1.231892471536999958e-15
4.182045511377844860e-01,1.214378653471999963e-15
4.183045761440360444e-01,1.196287671621999966e-15
4.184046011502876028e-01,1.179261789306000043e-15
4.185046261565391612e-01,1.161626147700999991e-15
4.186046511627907196e-01,1.144455148485999956e-15
4.187046761690422780e-01,1.127715859763999902e-15
4.188047011752938364e-01,1.110441319451999938e-15
4.189047261815453949e-01,1.094219768291000002e-15
4.190047511877969533e-01,1.077514593638999965e-15
4.191047761940485117e-01,1.061230133074999990e-15
4.192048012003001256e-01,1.045463158956000036e-15
4.193048262065516840e-01,1.029205192681000084e-15
4.194048512128032424e-01,1.013977397726000008e-15
4.195048762190548008e-01,9.983869809323000651e-16
4.196049012253063593e-01,9.831713464467000150e-16
4.197049262315579177e-01,9.685458860210000706e-16
4.198049512378094761e-01,9.534745496188999746e-16
4.199049762440610345e-01,9.393996737123000413e-16
4.200050012503125929e-01,9.250765609958000889e-16
4.201050262565641513e-01,9.110803274237999273e-16
4.202050512628157097e-01,8.977329821277000057e-16
4.203050762690672681e-01,8.839848425525999975e-16
4.204051012753188266e-01,8.711889449008000063e-16
4.205051262815704405e-01,8.582509620165999579e-16
4.206051512878219989e-01,8.455898818096000013e-16
4.207051762940735573e-01,8.336218464125000098e-16
4.208052013003251157e-01,8.212969502162999517e-16
4.209052263065766741e-01,8.098703996161999516e-16
4.210052513128282325e-01,7.983991174017000207e-16
4.211052763190797910e-01,7.871532856744000293e-16
4.212053013253313494e-01,7.766307985178999779e-16
4.213053263315829078e-01,7.657940740874999600e-16
4.214053513378344662e-01,7.557929223154999956e-16
4.215053763440860246e-01,7.458350328078000293e-16
4.216054013503375830e-01,7.360504154746000429e-16
4.217054263565891969e-01,7.270063480378000265e-16
4.218054513628407554e-01,7.176892241863999969e-16
4.219054763690923138e-01,7.091374335599999818e-16
4.220055013753438722e-01,7.007075579760999864e-16
4.221055263815954306e-01,6.923986080206000022e-16
4.222055513878469890e-01,6.848349514410999994e-16
4.223055763940985474e-01,6.770378200222999646e-16
4.224056014003501058e-01,6.699299469889999967e-16
4.225056264066016642e-01,6.630138102673999877e-16
4.226056514128532227e-01,6.561669917730999971e-16
4.227056764191047811e-01,6.500590875019999821e-16
4.228057014253563395e-01,6.437558623367999509e-16
4.229057264316079534e-01,6.380611539147000047e-16
4.230057514378595118e-01,6.326193855755999770e-16
4.231057764441110702e-01,6.271968578287999757e-16
4.232058014503626286e-01,6.224970302211999508e-16
4.233058264566141871e-01,6.176388362351000213e-16
4.234058514628657455e-01,6.133052432014999531e-16
4.235058764691173039e-01,6.092776641487999914e-16
4.236059014753688623e-01,6.052212882799000037e-16
4.237059264816204207e-01,6.018627662579000247e-16
4.238059514878719791e-01,5.983818907114000177e-16
4.239059764941235375e-01,5.953399919236999611e-16
4.240060015003750959e-01,5.926500785089000094e-16
4.241060265066266544e-01,5.898863964323999892e-16
4.242060515128782683e-01,5.877885206296000473e-16
4.243060765191298267e-01,5.856036587314999515e-16
4.244061015253813851e-01,5.837714128035999824e-16
4.245061265316329435e-01,5.823302004847000048e-16
4.246061515378845019e-01,5.807734306030999808e-16
4.247061765441360603e-01,5.798441285400000178e-16
4.248062015503876188e-01,5.788627473404000295e-16
4.249062265566391772e-01,5.781480250224999872e-16
4.250062515628907356e-01,5.778573172427999642e-16
4.251062765691422940e-01,5.774132597411000455e-16
4.252063015753938524e-01,5.775532454732999720e-16
4.253063265816454108e-01,5.776756930987999945e-16
4.254063515878969692e-01,5.779801396227000079e-16
4.255063765941485832e-01,5.787360716514999581e-16
4.256064016004001416e-01,5.793050524412000275e-16
4.257064266066517000e-01,5.804105150473999938e-16
4.258064516129032584e-01,5.815329838544999704e-16
4.259064766191548168e-01,5.827549639197000012e-16
4.260065016254063752e-01,5.844509086226000437e-16
4.261065266316579336e-01,5.859308178199000459e-16
4.262065516379094920e-01,5.878964440637000025e-16
4.263065766441610505e-01,5.899137420288000414e-16
4.264066016504126089e-01,5.919507957700999583e-16
4.265066266566641673e-01,5.944798112282999972e-16
4.266066516629157812e-01,5.967685209371999884e-16
4.267066766691673396e-01,5.994896585554000125e-16
4.268067016754188980e-01,6.022972998349000290e-16
4.269067266816704564e-01,6.050482386636999601e-16
4.270067516879220149e-01,6.083049944888000212e-16
4.271067766941735733e-01,6.113020687619999704e-16
4.272068017004251317e-01,6.146763815727000424e-16
4.273068267066766901e-01,6.181722519270999571e-16
4.274068517129282485e-01,6.215388331380999734e-16
4.275068767191798069e-01,6.254212352782999596e-16
4.276069017254313653e-01,6.290293023944000372e-16
4.277069267316829237e-01,6.329581075084999565e-16
4.278069517379344822e-01,6.370437255744000096e-16
4.279069767441860961e-01,6.409314011496999725e-16
4.280070017504376545e-01,6.453414269123999842e-16
4.281070267566892129e-01,6.494674744906000139e-16
4.282070517629407713e-01,6.538567787698000409e-16
4.283070767691923297e-01,6.584381472357999757e-16
4.284071017754438881e-01,6.627572682639000095e-16
4.285071267816954466e-01,6.676020061876999811e-16
4.286071517879470050e-01,6.721577638674000240e-16
4.287071767941985634e-01,6.769187135218999795e-16
4.288072018004501218e-01,6.819070705891000307e-16
4.289072268067016802e-01,6.865731234317999983e-16
4.290072518129532386e-01,6.917647866860000198e-16
4.291072768192047970e-01,6.966670591011999632e-16
4.292073018254564110e-01,7.017159159058999944e-16
4.293073268317079694e-01,7.070272890988000439e-16
4.294073518379595278e-01,7.119605267908999728e-16
4.295073768442110862e-01,7.174158513240999607e-16
4.296074018504626446e-01,7.225854179775999692e-16
4.297074268567142030e-01,7.278421537567000093e-16
4.298074518629657614e-01,7.333956469582000162e-16
4.299074768692173198e-01,7.385191090053000218e-16
4.300075018754688783e-01,7.441575945777999534e-16
4.301075268817204367e-01,7.495180230756999998e-16
4.302075518879719951e-01,7.549057273634000115e-16
4.303075768942236090e-01,7.606235741775999529e-16
4.304076019004751674e-01,7.658634181985000050e-16
4.305076269067267258e-01,7.716072942606000061e-16
4.306076519129782842e-01,7.770841606657000337e-16
4.307076769192298427e-01,7.825272787180999579e-16
4.308077019254814011e-01,7.883322710685999735e-16
4.309077269317329595e-01,7.936146949346000137e-16
4.310077519379845179e-01,7.993855581295000275e-16
4.311077769442360763e-01,8.049033609819000107e-16
4.312078019504876347e-01,8.103251248191999686e-16
4.313078269567391931e-01,8.161384239883999510e-16
4.314078519629907515e-01,8.213878909825000345e-16
4.315078769692423100e-01,8.271052435091000354e-16
4.316079019754939239e-01,8.325859854290000327e-16
4.317079269817454823e-01,8.379066040634000033e-16
4.318079519879970407e-01,8.436452905070999771e-16
4.319079769942485991e-01,8.487816899091000019e-16
4.320080020005001575e-01,8.543598712276999537e-16
4.321080270067517159e-01,8.597197626852000252e-16
4.322080520130032744e-01,8.648532312702000178e-16
4.323080770192548328e-01,8.704278069831999903e-16
4.324081020255063912e-01,8.753642211320000343e-16
4.325081270317579496e-01,8.807097140208999815e-16
4.326081520380095080e-01,8.858570352694000453e-16
4.327081770442610664e-01,8.907096859237999899e-16
4.328082020505126248e-01,8.960221921407999897e-16
4.329082270567642388e-01,9.006636510507000699e-16
4.330082520630157972e-01,9.056749252686999114e-16
4.331082770692673556e-01,9.105092938902999050e-16
4.332083020755189140e-01,9.149784571130000367e-16
4.333083270817704724e-01,9.199212988049999050e-16
4.334083520880220308e-01,9.241631785991000129e-16
4.335083770942735892e-01,9.287286484797000186e-16
4.336084021005251476e-01,9.331398889225000498e-16
4.337084271067767061e-01,9.371138627418999084e-16
4.338084521130282645e-01,9.415702561542999183e-16
4.339084771192798229e-01,9.452996483172999934e-16
4.340085021255314368e-01,9.492995610151000436e-16
4.341085271317829397e-01,9.531693365548000630e-16
4.342085521380345536e-01,9.565290196571000750e-16
4.343085771442861120e-01,9.603744505273999113e-16
4.344086021505376705e-01,9.634717413171000520e-16
4.345086271567892289e-01,9.667805376161000172e-16
4.346086521630407873e-01,9.699855385510999885e-16
4.347086771692923457e-01,9.726088180102999766e-16
4.348087021755439041e-01,9.757167114455000526e-16
4.349087271817954625e-01,9.780620980745999511e-16
4.350087521880470209e-01,9.805550233794000601e-16
4.351087771942985793e-01,9.829733816446999066e-16
4.352088022005501378e-01,9.847416524404999706e-16
4.353088272068017517e-01,9.869893718497999420e-16
4.354088522130533101e-01,9.884687676566000243e-16
4.355088772193048685e-01,9.900288272021999306e-16
4.356089022255564269e-01,9.915475559489000319e-16
4.357089272318079853e-01,9.923535495800999844e-16
4.358089522380595437e-01,9.936309766412000254e-16
4.359089772443111022e-01,9.941451269611999968e-16
4.360090022505626606e-01,9.946725851968000656e-16
4.361090272568142190e-01,9.951976112625999978e-16
4.362090522630657774e-01,9.949565440270999465e-16
4.363090772693173358e-01,9.951777148432000393e-16
4.364091022755688942e-01,9.946535981182999516e-16
4.365091272818204526e-01,9.940772699764999043e-16
4.366091522880720666e-01,9.935437730398000437e-16
4.367091772943236250e-01,9.922024771074000773e-16
4.368092023005751834e-01,9.913139486450000582e-16
4.369092273068267418e-01,9.897129104917000905e-16
4.370092523130783002e-01,9.879986197228999192e-16
4.371092773193298586e-01,9.863794580438000476e-16
4.372093023255814170e-01,9.839254131888000462e-16
4.373093273318329754e-01,9.819159360634000123e-16
4.374093523380845339e-01,9.792428454555999038e-16
4.375093773443360923e-01,9.764024869410999330e-16
4.376094023505876507e-01,9.737168173767999980e-16
4.377094273568392646e-01,9.701856745477999649e-16
4.378094523630907675e-01,9.670926577837000365e-16
4.379094773693423814e-01,9.634006768529000737e-16
4.380095023755939398e-01,9.594955214076999304e-16
4.381095273818454983e-01,9.558107307545000089e-16
4.382095523880970567e-01,9.512870465713999399e-16
4.383095773943486151e-01,9.471968748414999560e-16
4.384096024006001735e-01,9.425873251736999603e-16
4.385096274068517319e-01,9.377278201953000226e-16
4.386096524131032903e-01,9.331587267649999474e-16
4.387096774193548487e-01,9.277737258605999223e-16
4.388097024256064072e-01,9.228184199631000090e-16
4.389097274318579656e-01,9.174357433016999632e-16
4.390097524381095795e-01,9.117749934146999094e-16
4.391097774443611379e-01,9.064767616928999215e-16
4.392098024506126963e-01,9.004008644645999454e-16
4.393098274568642547e-01,8.947506061986000753e-16
4.394098524631158131e-01,8.887746623644999188e-16
4.395098774693673715e-01,8.825005223979000475e-16
4.396099024756189300e-01,8.766602952345000235e-16
4.397099274818704884e-01,8.700938499555999511e-16
4.398099524881220468e-01,8.639474702600000039e-16
4.399099774943736052e-01,8.575833788396999999e-16
4.400100025006251636e-01,8.509076368350000066e-16
4.401100275068767220e-01,8.447334393567999871e-16
4.402100525131282804e-01,8.378945075161000303e-16
4.403100775193798944e-01,8.314664073633000051e-16
4.404101025256314528e-01,8.249307915074000195e-16
4.405101275318830112e-01,8.180748563585000395e-16
4.406101525381345696e-01,8.117816190165000450e-16
4.407101775443861280e-01,8.048926288906000297e-16
4.408102025506376864e-01,7.984005708608999913e-16
4.409102275568892448e-01,7.919102816606999518e-16
4.410102525631408033e-01,7.850944635102999679e-16
4.411102775693923617e-01,7.788938201672999678e-16
4.412103025756439201e-01,7.721710016663000431e-16
4.413103275818954785e-01,7.658255833885000216e-16
4.414103525881470924e-01,7.595875716865000365e-16
4.415103775943985953e-01,7.530211374367999640e-16
4.416104026006502092e-01,7.471125333878999889e-16
4.417104276069017676e-01,7.407579094127999590e-16
4.418104526131533261e-01,7.347552348778000243e-16
4.419104776194048845e-01,7.289600250530000260e-16
4.420105026256564429e-01,7.228348317832000308e-16
4.421105276319080013e-01,7.173992435821000479e-16
4.422105526381595597e-01,7.115943082496999819e-16
4.423105776444111181e-01,7.061097335234999874e-16
4.424106026506626765e-01,7.009254438105999638e-16
4.425106276569142350e-01,6.954103182036999543e-16
4.426106526631657934e-01,6.906058640179999615e-16
4.427106776694174073e-01,6.855082812084999843e-16
4.428107026756689657e-01,6.806940046033999745e-16
4.429107276819205241e-01,6.762651841582000409e-16
4.430107526881720825e-01,6.715052288745000109e-16
4.431107776944236409e-01,6.674665785666999860e-16
4.432108027006751994e-01,6.632096521760999703e-16
4.433108277069267578e-01,6.591941257597999750e-16
4.434108527131783162e-01,6.556412570076000345e-16
4.435108777194298746e-01,6.517573612264999776e-16
4.436109027256814330e-01,6.485958089565000140e-16
4.437109277319329914e-01,6.452891907988999762e-16
4.438109527381845498e-01,6.421780587555999942e-16
4.439109777444361082e-01,6.395991878760000273e-16
4.440110027506877222e-01,6.366903546774999881e-16
4.441110277569392806e-01,6.344965521992000253e-16
4.442110527631908390e-01,6.322292422270000491e-16
4.443110777694423974e-01,6.301084821251000420e-16
4.444111027756939558e-01,6.285823654134999999e-16
4.445111277819455142e-01,6.267283763489000106e-16
4.446111527881970726e-01,6.255747920497999919e-16
4.447111777944486311e-01,6.244178583061999583e-16
4.448112028007001895e-01,6.233568017908999532e-16
4.449112278069517479e-01,6.229465611764999789e-16
4.450112528132033063e-01,6.222121647942999948e-16
4.451112778194549202e-01,6.221575739312000478e-16
4.452113028257064231e-01,6.221685575044000433e-16
4.453113278319580370e-01,6.222237591827999520e-16
4.454113528382095955e-01,6.229804921275000068e-16
4.455113778444611539e-01,6.234186655756999650e-16
4.456114028507127123e-01,6.245111612156999858e-16
4.457114278569642707e-01,6.257372958126999675e-16
4.458114528632158291e-01,6.269557171348000166e-16
4.459114778694673875e-01,6.289217089173999916e-16
4.460115028757189459e-01,6.305770219595000457e-16
4.461115278819705043e-01,6.328573539740999767e-16
4.462115528882220628e-01,6.353389716973999711e-16
4.463115778944736212e-01,6.377615225535999978e-16
4.464116029007252351e-01,6.409739904004999602e-16
4.465116279069767935e-01,6.438863471195000060e-16
4.466116529132283519e-01,6.473915911879000449e-16
4.467116779194799103e-01,6.511660160097999558e-16
4.468117029257314687e-01,6.548314937017999677e-16
4.469117279319830272e-01,6.593263533263000199e-16
4.470117529382345856e-01,6.635347417626000319e-16
4.471117779444861440e-01,6.683021155711000398e-16
4.472118029507377024e-01,6.734071214888999743e-16
4.473118279569892608e-01,6.783550735612999769e-16
4.474118529632408192e-01,6.841697115628999870e-16
4.475118779694923776e-01,6.897146660879999856e-16
4.476119029757439360e-01,6.957834568601999897e-16
4.477119279819955500e-01,7.022592908260000093e-16
4.478119529882471084e-01,7.085320239055999818e-16
4.479119779944986668e-01,7.157073134642999603e-16
4.480120030007502252e-01,7.226334257384999705e-16
4.481120280070017836e-01,7.300477351857000402e-16
4.482120530132533420e-01,7.379400072859999978e-16
4.483120780195049004e-01,7.455857622999000337e-16
4.484121030257564589e-01,7.541690478100000107e-16
4.485121280320080173e-01,7.625273605207000351e-16
4.486121530382595757e-01,7.713382338563000416e-16
4.487121780445111341e-01,7.806999408701000258e-16
4.488122030507626925e-01,7.897746042509000230e-16
4.489122280570142509e-01,7.998216857498999924e-16
4.490122530632658648e-01,8.096722907246999707e-16
4.491122780695174233e-01,8.199403438165999812e-16
4.492123030757689817e-01,8.308344551329999959e-16
4.493123280820205401e-01,8.414041497714000092e-16
4.494123530882720985e-01,8.529814514887999728e-16
4.495123780945236569e-01,8.643949982258999616e-16
4.496124031007752153e-01,8.761915548677999883e-16
4.497124281070267737e-01,8.886921233506999709e-16
4.498124531132783321e-01,9.008341449838000804e-16
4.499124781195298906e-01,9.140196382986000598e-16
4.500125031257814490e-01,9.270786508755000348e-16
4.501125281320330629e-01,9.404873917476999383e-16
4.502125531382846213e-01,9.546814690660000237e-16
4.503125781445361797e-01,9.684863959453000531e-16
4.504126031507877381e-01,9.833719689990000826e-16
4.505126281570392965e-01,9.981733901098999477e-16
4.506126531632908550e-01,1.013292587386000006e-15
4.507126781695424134e-01,1.029282125700999989e-15
4.508127031757939718e-01,1.044855304751999919e-15
4.509127281820455302e-01,1.061547721205999981e-15
4.510127531882970886e-01,1.078203647006999979e-15
4.511127781945486470e-01,1.095146714278999924e-15
4.512128032008002054e-01,1.113049333055000066e-15
4.513128282070517638e-01,1.130512271029999994e-15
4.514128532133033778e-01,1.149134706460999919e-15
4.515128782195549362e-01,1.167773839828000062e-15
4.516129032258064946e-01,1.186670859819000062e-15
4.517129282320580530e-01,1.206621122824000031e-15
4.518129532383096114e-01,1.226112273692000090e-15
4.519129782445611698e-01,1.246805085562000027e-15
4.520130032508127282e-01,1.267573519023999953e-15
4.521130282570642867e-01,1.288571671034000070e-15
4.522130532633158451e-01,1.310721486942999963e-15
4.523130782695674035e-01,1.332396517838999911e-15
4.524131032758189619e-01,1.355317322591000027e-15
4.525131282820705203e-01,1.378379175676000032e-15
4.526131532883220787e-01,1.401643809197999963e-15
4.527131782945736926e-01,1.426163536583999999e-15
4.528132033008252511e-01,1.450196272158000061e-15
4.529132283070768095e-01,1.475520112693000088e-15
4.530132533133283679e-01,1.501056517788999997e-15
4.531132783195799263e-01,1.526769045993000094e-15
4.532133033258314847e-01,1.553845101680999964e-15
4.533133283320830431e-01,1.580425488427000063e-15
4.534133533383346015e-01,1.608343223461999930e-15
4.535133783445861599e-01,1.636551396936999915e-15
4.536134033508377184e-01,1.664908558779000038e-15
4.537134283570892768e-01,1.694742091583999981e-15
4.538134533633408907e-01,1.724074196655999948e-15
4.539134783695923936e-01,1.754789844421999930e-15
4.540135033758440075e-01,1.785879874311999856e-15
4.541135283820955659e-01,1.817090218228999842e-15
4.542135533883471243e-01,1.849893590956999818e-15
4.543135783945986828e-01,1.882191629014999899e-15
4.544136034008502412e-01,1.915917377846000170e-15
4.545136284071017996e-01,1.950106464956999877e-15
4.546136534133533580e-01,1.984383450951000104e-15
4.547136784196049164e-01,2.020372261660000120e-15
4.548137034258564748e-01,2.055852374245000194e-15
4.549137284321080332e-01,2.092800101665000186e-15
4.550137534383595916e-01,2.130303666086000014e-15
4.551137784446112056e-01,2.167856048728999940e-15
4.552138034508627640e-01,2.207238367026000152e-15
4.553138284571143224e-01,2.246106178751000103e-15
4.554138534633658808e-01,2.286473063885999913e-15
4.555138784696174392e-01,2.327489505597999925e-15
4.556139034758689976e-01,2.368505529046000058e-15
4.557139284821205560e-01,2.411465639864999977e-15
4.558139534883721145e-01,2.453900440496000058e-15
4.559139784946236729e-01,2.497852638731000157e-15
4.560140035008752313e-01,2.542545068063000137e-15
4.561140285071267897e-01,2.587171565520000055e-15
4.562140535133783481e-01,2.633846018851999833e-15
4.563140785196299065e-01,2.679973492296999862e-15
4.564141035258815204e-01,2.727615718746000197e-15
4.565141285321330789e-01,2.776080182203999968e-15
4.566141535383846373e-01,2.824390159465000154e-15
4.567141785446361957e-01,2.874834281094000029e-15
4.568142035508877541e-01,2.924692424228999851e-15
4.569142285571393125e-01,2.976032926618999972e-15
4.570142535633908709e-01,3.028261807211999994e-15
4.571142785696424293e-01,3.080215346054999931e-15
4.572143035758939877e-01,3.134361395996000061e-15
4.573143285821455462e-01,3.187856349542999824e-15
4.574143535883971046e-01,3.242758708154000101e-15
4.575143785946487185e-01,3.298588707165999901e-15
4.576144036009002214e-01,3.353978488632000014e-15
4.577144286071518353e-01,3.411578330790999917e-15
4.578144536134033937e-01,3.468425532129000149e-15
4.579144786196549521e-01,3.526549417570000154e-15
4.580145036259065106e-01,3.585602149142000302e-15
4.581145286321580690e-01,3.643993440555000375e-15
